asset,year,region,technology,installed,capacity
27,2050,Kenya,Solar PV (Distributed with Storage),2020,1.05710000000
27,2054,Kenya,Solar PV (Distributed with Storage),2020,0.88090000000
27,2055,Kenya,Solar PV (Distributed with Storage),2020,0.83690000000
27,2059,Kenya,Solar PV (Distributed with Storage),2020,0.66070000000
27,2060,Kenya,Solar PV (Distributed with Storage),2020,0.61660000000
27,2064,Kenya,Solar PV (Distributed with Storage),2020,0.44050000000
27,2065,Kenya,Solar PV (Distributed with Storage),2020,0.39640000000
27,2069,Kenya,Solar PV (Distributed with Storage),2020,0.22020000000
27,2070,Kenya,Solar PV (Distributed with Storage),2020,0.17620000000
28,2045,Kenya,Solar PV (Utility),2020,0.68410000000
28,2049,Kenya,Solar PV (Utility),2020,0.67320000000
28,2050,Kenya,Solar PV (Utility),2020,0.67050000000
28,2054,Kenya,Solar PV (Utility),2020,0.55870000000
28,2055,Kenya,Solar PV (Utility),2020,0.53080000000
28,2059,Kenya,Solar PV (Utility),2020,0.41900000000
28,2060,Kenya,Solar PV (Utility),2020,0.39110000000
28,2064,Kenya,Solar PV (Utility),2020,0.27940000000
28,2065,Kenya,Solar PV (Utility),2020,0.25140000000
28,2069,Kenya,Solar PV (Utility),2020,0.13970000000
28,2070,Kenya,Solar PV (Utility),2020,0.11170000000
