Unnamed: 0,RegionName,ProcessName,Timeslice,electricity,gas,heat,CO2f,wind
0,Angola,electricity_demand,1,42.714,0,0,0,0
1,Angola,electricity_demand,2,42.714,0,0,0,0
2,Angola,electricity_demand,3,42.714,0,0,0,0
3,Angola,electricity_demand,4,42.714,0,0,0,0
4,Angola,electricity_demand,5,42.714,0,0,0,0
5,Angola,electricity_demand,6,42.714,0,0,0,0
6,Angola,electricity_demand,7,42.714,0,0,0,0
7,Angola,electricity_demand,8,42.714,0,0,0,0
