RegionName,Unit,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
Algeria,PJ/y,4106.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,PJ/y,11087714.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,PJ/y,44365.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,PJ/y,10077.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,PJ/y,963.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algeria,PJ/y,6898.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
