asset,year,region,installed,technology,capacity
18,2055,Brazil,2050,Gas Power Plant (SCGT),34.84280000000
18,2074,Brazil,2050,Gas Power Plant (SCGT),34.84280000000
18,2075,Brazil,2050,Gas Power Plant (SCGT),34.84280000000
18,2078,Brazil,2050,Gas Power Plant (SCGT),34.84280000000
18,2079,Brazil,2050,Gas Power Plant (SCGT),34.84280000000
18,2080,Brazil,2050,Gas Power Plant (SCGT),34.84280000000
18,2084,Brazil,2050,Gas Power Plant (SCGT),34.84280000000
19,2055,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2074,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2075,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2078,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2079,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2080,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2084,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2085,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2089,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2090,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2094,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2095,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
19,2114,Brazil,2050,Large Hydropower Plant (Dam) (>100MW),91.74860000000
20,2055,Brazil,2050,Light Fuel Oil Power Plant,44.97680000000
20,2074,Brazil,2050,Light Fuel Oil Power Plant,44.97680000000
20,2075,Brazil,2050,Light Fuel Oil Power Plant,44.97680000000
20,2078,Brazil,2050,Light Fuel Oil Power Plant,44.97680000000
20,2079,Brazil,2050,Light Fuel Oil Power Plant,44.97680000000
21,2055,Brazil,2050,Light Fuel Oil Standalone Generator (1kW),33.68840000000
21,2074,Brazil,2050,Light Fuel Oil Standalone Generator (1kW),33.68840000000
22,2055,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2074,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2075,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2078,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2079,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2080,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2084,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2085,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2089,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2090,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2094,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2095,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
22,2114,Brazil,2050,Medium Hydropower Plant (10-100MW),37.66350000000
23,2055,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2074,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2075,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2078,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2079,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2080,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2084,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2085,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2089,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2090,Brazil,2050,Nuclear Power Plant,43.48400000000
23,2094,Brazil,2050,Nuclear Power Plant,43.48400000000
24,2055,Brazil,2050,Offshore Wind,41.48260000000
24,2074,Brazil,2050,Offshore Wind,41.48260000000
24,2075,Brazil,2050,Offshore Wind,41.48260000000
24,2078,Brazil,2050,Offshore Wind,41.48260000000
24,2079,Brazil,2050,Offshore Wind,41.48260000000
25,2055,Brazil,2050,Oil Fired Gas Turbine (SCGT),69.38910000000
25,2074,Brazil,2050,Oil Fired Gas Turbine (SCGT),69.38910000000
25,2075,Brazil,2050,Oil Fired Gas Turbine (SCGT),69.38910000000
25,2078,Brazil,2050,Oil Fired Gas Turbine (SCGT),69.38910000000
25,2079,Brazil,2050,Oil Fired Gas Turbine (SCGT),69.38910000000
26,2055,Brazil,2050,Onshore Wind,67.59170000000
26,2074,Brazil,2050,Onshore Wind,67.59170000000
26,2075,Brazil,2050,Onshore Wind,67.59170000000
26,2078,Brazil,2050,Onshore Wind,67.59170000000
26,2079,Brazil,2050,Onshore Wind,67.59170000000
26,2080,Brazil,2050,Onshore Wind,67.59170000000
26,2084,Brazil,2050,Onshore Wind,67.59170000000
27,2055,Brazil,2050,Solar PV (Distributed with Storage),0.66110000000
27,2074,Brazil,2050,Solar PV (Distributed with Storage),0.66110000000
27,2075,Brazil,2050,Solar PV (Distributed with Storage),0.66110000000
27,2078,Brazil,2050,Solar PV (Distributed with Storage),0.66110000000
