,commodity,region,technology,year,supply
0,electricity,Kenya,Biomass Power Plant,2050,31.33880000000
1,electricity,Kenya,CSP with Storage,2050,140.57840000000
2,electricity,Kenya,CSP without Storage,2050,72.70390000000
3,electricity,Kenya,Geothermal Power Plant,2050,3.89620000000
4,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,224.28030000000
5,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2055,221.46490000000
6,electricity,Kenya,Light Fuel Oil Power Plant,2050,2.70730000000
7,electricity,Kenya,Medium Hydropower Plant (10-100MW),2050,243.92430000000
8,electricity,Kenya,Medium Hydropower Plant (10-100MW),2055,242.52050000000
9,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2050,4.20920000000
10,electricity,Kenya,Onshore Wind,2050,0.71950000000
11,electricity,Kenya,Solar PV (Distributed with Storage),2050,0.08220000000
12,electricity,Kenya,Solar PV (Utility),2050,0.04470000000
13,electricity,Kenya,Biomass Power Plant,2050,388.93350000000
14,electricity,Kenya,Biomass Power Plant,2055,388.93350000000
15,electricity,Kenya,CSP with Storage,2050,128.42330000000
16,electricity,Kenya,CSP with Storage,2055,128.42330000000
17,electricity,Kenya,Geothermal Power Plant,2050,630.85720000000
18,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,132.66240000000
19,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2055,132.66240000000
20,electricity,Kenya,Medium Hydropower Plant (10-100MW),2050,230.59790000000
21,electricity,Kenya,Medium Hydropower Plant (10-100MW),2055,230.59790000000
22,electricity,Kenya,Offshore Wind,2050,209.35670000000
23,electricity,Kenya,Onshore Wind,2050,106.75530000000
24,electricity,Kenya,Onshore Wind (With Storage),2050,182.52410000000
25,electricity,Kenya,Solar PV (Distributed with Storage),2050,115.90750000000
26,electricity,Kenya,CSP with Storage,2050,169.81910000000
27,electricity,Kenya,CSP with Storage,2055,169.81910000000
28,electricity,Kenya,Geothermal Power Plant,2050,416.96270000000
29,electricity,Kenya,Geothermal Power Plant,2055,416.96270000000
30,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,220.78890000000
