,region,year,agent,replacement_,asset_,month,day,hour,LCOE,category,name
335,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Oil Fired Gas Turbine (SCGT),winter,all-week,night,25.715924723837883,retrofit,A1
336,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Onshore Wind,autumn,all-week,day,25.715924723837883,retrofit,A1
337,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Onshore Wind,autumn,all-week,night,25.715924723837883,retrofit,A1
338,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Onshore Wind,spring,all-week,day,25.715924723837883,retrofit,A1
339,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Onshore Wind,spring,all-week,night,25.715924723837883,retrofit,A1
340,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Onshore Wind,summer,all-week,day,25.715924723837883,retrofit,A1
341,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Onshore Wind,summer,all-week,night,25.715924723837883,retrofit,A1
342,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Onshore Wind,winter,all-week,day,25.715924723837883,retrofit,A1
343,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Onshore Wind,winter,all-week,night,25.715924723837883,retrofit,A1
344,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),autumn,all-week,day,25.715924723837876,retrofit,A1
345,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),autumn,all-week,night,25.715924723837876,retrofit,A1
346,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),spring,all-week,day,25.715924723837876,retrofit,A1
347,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),spring,all-week,night,25.715924723837876,retrofit,A1
348,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),summer,all-week,day,25.715924723837876,retrofit,A1
349,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),summer,all-week,night,25.715924723837876,retrofit,A1
350,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),winter,all-week,day,25.715924723837876,retrofit,A1
351,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Distributed with Storage),winter,all-week,night,25.715924723837876,retrofit,A1
352,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Utility),autumn,all-week,day,25.71592472383788,retrofit,A1
353,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Utility),autumn,all-week,night,25.71592472383788,retrofit,A1
354,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Utility),spring,all-week,day,25.71592472383788,retrofit,A1
355,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Utility),spring,all-week,night,25.71592472383788,retrofit,A1
356,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Utility),summer,all-week,day,25.71592472383788,retrofit,A1
357,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Utility),summer,all-week,night,25.71592472383788,retrofit,A1
358,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Utility),winter,all-week,day,25.71592472383788,retrofit,A1
359,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (CCGT),Solar PV (Utility),winter,all-week,night,25.71592472383788,retrofit,A1
360,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Biomass Power Plant,autumn,all-week,day,35.0966891982,retrofit,A1
361,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Biomass Power Plant,autumn,all-week,night,35.0966891982,retrofit,A1
362,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Biomass Power Plant,spring,all-week,day,35.0966891982,retrofit,A1
363,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Biomass Power Plant,spring,all-week,night,35.0966891982,retrofit,A1
364,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Biomass Power Plant,summer,all-week,day,35.0966891982,retrofit,A1
365,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Biomass Power Plant,summer,all-week,night,35.0966891982,retrofit,A1
366,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Biomass Power Plant,winter,all-week,day,35.0966891982,retrofit,A1
367,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Biomass Power Plant,winter,all-week,night,35.0966891982,retrofit,A1
368,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Geothermal Power Plant,autumn,all-week,day,35.09668919820001,retrofit,A1
369,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Geothermal Power Plant,autumn,all-week,night,35.09668919820001,retrofit,A1
370,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Geothermal Power Plant,spring,all-week,day,35.09668919820001,retrofit,A1
371,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Geothermal Power Plant,spring,all-week,night,35.09668919820001,retrofit,A1
372,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Geothermal Power Plant,summer,all-week,day,35.09668919820001,retrofit,A1
373,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Geothermal Power Plant,summer,all-week,night,35.09668919820001,retrofit,A1
374,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Geothermal Power Plant,winter,all-week,day,35.09668919820001,retrofit,A1
375,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Geothermal Power Plant,winter,all-week,night,35.09668919820001,retrofit,A1
376,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),autumn,all-week,day,35.0966891982,retrofit,A1
377,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),autumn,all-week,night,35.0966891982,retrofit,A1
378,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),spring,all-week,day,35.0966891982,retrofit,A1
379,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),spring,all-week,night,35.0966891982,retrofit,A1
380,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),summer,all-week,day,35.0966891982,retrofit,A1
381,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),summer,all-week,night,35.0966891982,retrofit,A1
382,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),winter,all-week,day,35.0966891982,retrofit,A1
383,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Large Hydropower Plant (Dam) (>100MW),winter,all-week,night,35.0966891982,retrofit,A1
384,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,autumn,all-week,day,35.09668919820001,retrofit,A1
385,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,autumn,all-week,night,35.09668919820001,retrofit,A1
386,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,spring,all-week,day,35.09668919820001,retrofit,A1
387,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,spring,all-week,night,35.09668919820001,retrofit,A1
388,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,summer,all-week,day,35.09668919820001,retrofit,A1
389,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,summer,all-week,night,35.09668919820001,retrofit,A1
390,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,winter,all-week,day,35.09668919820001,retrofit,A1
391,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Light Fuel Oil Power Plant,winter,all-week,night,35.09668919820001,retrofit,A1
392,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),autumn,all-week,day,35.09668919820001,retrofit,A1
393,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),autumn,all-week,night,35.09668919820001,retrofit,A1
394,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),spring,all-week,day,35.09668919820001,retrofit,A1
395,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),spring,all-week,night,35.09668919820001,retrofit,A1
396,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),summer,all-week,day,35.09668919820001,retrofit,A1
397,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),summer,all-week,night,35.09668919820001,retrofit,A1
398,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),winter,all-week,day,35.09668919820001,retrofit,A1
399,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Medium Hydropower Plant (10-100MW),winter,all-week,night,35.09668919820001,retrofit,A1
400,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),autumn,all-week,day,35.09668919820001,retrofit,A1
401,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),autumn,all-week,night,35.09668919820001,retrofit,A1
402,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),spring,all-week,day,35.09668919820001,retrofit,A1
403,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),spring,all-week,night,35.09668919820001,retrofit,A1
404,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),summer,all-week,day,35.09668919820001,retrofit,A1
405,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),summer,all-week,night,35.09668919820001,retrofit,A1
406,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),winter,all-week,day,35.09668919820001,retrofit,A1
407,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Oil Fired Gas Turbine (SCGT),winter,all-week,night,35.09668919820001,retrofit,A1
408,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Onshore Wind,autumn,all-week,day,35.0966891982,retrofit,A1
409,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Onshore Wind,autumn,all-week,night,35.0966891982,retrofit,A1
410,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Onshore Wind,spring,all-week,day,35.0966891982,retrofit,A1
411,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Onshore Wind,spring,all-week,night,35.0966891982,retrofit,A1
412,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Onshore Wind,summer,all-week,day,35.0966891982,retrofit,A1
413,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Onshore Wind,summer,all-week,night,35.0966891982,retrofit,A1
414,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Onshore Wind,winter,all-week,day,35.0966891982,retrofit,A1
415,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Onshore Wind,winter,all-week,night,35.0966891982,retrofit,A1
416,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),autumn,all-week,day,35.09668919820001,retrofit,A1
417,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),autumn,all-week,night,35.09668919820001,retrofit,A1
418,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),spring,all-week,day,35.09668919820001,retrofit,A1
419,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),spring,all-week,night,35.09668919820001,retrofit,A1
420,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),summer,all-week,day,35.09668919820001,retrofit,A1
421,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),summer,all-week,night,35.09668919820001,retrofit,A1
422,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),winter,all-week,day,35.09668919820001,retrofit,A1
423,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Distributed with Storage),winter,all-week,night,35.09668919820001,retrofit,A1
424,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Utility),autumn,all-week,day,35.0966891982,retrofit,A1
425,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Utility),autumn,all-week,night,35.0966891982,retrofit,A1
426,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Utility),spring,all-week,day,35.0966891982,retrofit,A1
427,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Utility),spring,all-week,night,35.0966891982,retrofit,A1
428,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Utility),summer,all-week,day,35.0966891982,retrofit,A1
429,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Utility),summer,all-week,night,35.0966891982,retrofit,A1
430,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Utility),winter,all-week,day,35.0966891982,retrofit,A1
431,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Gas Power Plant (SCGT),Solar PV (Utility),winter,all-week,night,35.0966891982,retrofit,A1
432,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Biomass Power Plant,autumn,all-week,day,22.34280907201645,retrofit,A1
433,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Biomass Power Plant,autumn,all-week,night,22.34280907201645,retrofit,A1
434,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Biomass Power Plant,spring,all-week,day,22.34280907201645,retrofit,A1
435,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Biomass Power Plant,spring,all-week,night,22.34280907201645,retrofit,A1
436,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Biomass Power Plant,summer,all-week,day,22.34280907201645,retrofit,A1
437,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Biomass Power Plant,summer,all-week,night,22.34280907201645,retrofit,A1
438,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Biomass Power Plant,winter,all-week,day,22.34280907201645,retrofit,A1
439,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Biomass Power Plant,winter,all-week,night,22.34280907201645,retrofit,A1
440,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Geothermal Power Plant,autumn,all-week,day,22.342809072016454,retrofit,A1
441,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Geothermal Power Plant,autumn,all-week,night,22.342809072016454,retrofit,A1
442,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Geothermal Power Plant,spring,all-week,day,22.342809072016454,retrofit,A1
443,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Geothermal Power Plant,spring,all-week,night,22.342809072016454,retrofit,A1
444,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Geothermal Power Plant,summer,all-week,day,22.342809072016454,retrofit,A1
445,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Geothermal Power Plant,summer,all-week,night,22.342809072016454,retrofit,A1
446,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Geothermal Power Plant,winter,all-week,day,22.342809072016454,retrofit,A1
447,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Geothermal Power Plant,winter,all-week,night,22.342809072016454,retrofit,A1
448,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),autumn,all-week,day,22.34280907201645,retrofit,A1
449,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),autumn,all-week,night,22.34280907201645,retrofit,A1
450,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),spring,all-week,day,22.34280907201645,retrofit,A1
451,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),spring,all-week,night,22.34280907201645,retrofit,A1
452,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),summer,all-week,day,22.34280907201645,retrofit,A1
453,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),summer,all-week,night,22.34280907201645,retrofit,A1
454,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),winter,all-week,day,22.34280907201645,retrofit,A1
455,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Large Hydropower Plant (Dam) (>100MW),winter,all-week,night,22.34280907201645,retrofit,A1
456,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Light Fuel Oil Power Plant,autumn,all-week,day,22.342809072016454,retrofit,A1
457,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Light Fuel Oil Power Plant,autumn,all-week,night,22.342809072016454,retrofit,A1
458,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Light Fuel Oil Power Plant,spring,all-week,day,22.342809072016454,retrofit,A1
459,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Light Fuel Oil Power Plant,spring,all-week,night,22.342809072016454,retrofit,A1
460,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Light Fuel Oil Power Plant,summer,all-week,day,22.342809072016454,retrofit,A1
461,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Light Fuel Oil Power Plant,summer,all-week,night,22.342809072016454,retrofit,A1
462,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Light Fuel Oil Power Plant,winter,all-week,day,22.342809072016454,retrofit,A1
463,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Light Fuel Oil Power Plant,winter,all-week,night,22.342809072016454,retrofit,A1
464,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),autumn,all-week,day,22.34280907201645,retrofit,A1
465,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),autumn,all-week,night,22.34280907201645,retrofit,A1
466,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),spring,all-week,day,22.34280907201645,retrofit,A1
467,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),spring,all-week,night,22.34280907201645,retrofit,A1
468,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),summer,all-week,day,22.34280907201645,retrofit,A1
469,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),summer,all-week,night,22.34280907201645,retrofit,A1
470,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),winter,all-week,day,22.34280907201645,retrofit,A1
471,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Medium Hydropower Plant (10-100MW),winter,all-week,night,22.34280907201645,retrofit,A1
472,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),autumn,all-week,day,22.342809072016454,retrofit,A1
473,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),autumn,all-week,night,22.342809072016454,retrofit,A1
474,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),spring,all-week,day,22.342809072016454,retrofit,A1
475,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),spring,all-week,night,22.342809072016454,retrofit,A1
476,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),summer,all-week,day,22.342809072016454,retrofit,A1
477,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),summer,all-week,night,22.342809072016454,retrofit,A1
478,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),winter,all-week,day,22.342809072016454,retrofit,A1
479,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Oil Fired Gas Turbine (SCGT),winter,all-week,night,22.342809072016454,retrofit,A1
480,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Onshore Wind,autumn,all-week,day,22.34280907201645,retrofit,A1
481,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Onshore Wind,autumn,all-week,night,22.34280907201645,retrofit,A1
482,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Onshore Wind,spring,all-week,day,22.34280907201645,retrofit,A1
483,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Onshore Wind,spring,all-week,night,22.34280907201645,retrofit,A1
484,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Onshore Wind,summer,all-week,day,22.34280907201645,retrofit,A1
485,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Onshore Wind,summer,all-week,night,22.34280907201645,retrofit,A1
486,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Onshore Wind,winter,all-week,day,22.34280907201645,retrofit,A1
487,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Onshore Wind,winter,all-week,night,22.34280907201645,retrofit,A1
488,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Solar PV (Distributed with Storage),autumn,all-week,day,22.342809072016458,retrofit,A1
489,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Solar PV (Distributed with Storage),autumn,all-week,night,22.342809072016458,retrofit,A1
490,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Solar PV (Distributed with Storage),spring,all-week,day,22.342809072016458,retrofit,A1
491,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Solar PV (Distributed with Storage),spring,all-week,night,22.342809072016458,retrofit,A1
492,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Solar PV (Distributed with Storage),summer,all-week,day,22.342809072016458,retrofit,A1
493,Kenya,2025,5e8f3448-6694-4066-96fc-0b84e47e5321,Geothermal Power Plant,Solar PV (Distributed with Storage),summer,all-week,night,22.342809072016458,retrofit,A1
