ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Oil Fired Gas Turbine (SCGT),Djibouti,PJ/y,3.374352,2.3620463999999997,1.6534324799999998,1.1574027359999997,0.8101819151999997,0.5671273406399998,0.3969891384479998
Solar PV (Distributed with Storage),Djibouti,PJ/y,0.01135296,0.007947072,0.005562950399999999,0.003894065279999999,0.002725845695999999,0.0019080919871999993,0.0013356643910399995
