ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Biomass Power Plant,Paraguay,PJ/y,1.26144,0.8830079999999999,0.6181055999999999,0.43267391999999993,0.30287174399999994,0.21201022079999995,0.14840715455999995
Large Hydropower Plant (Dam) (>100MW),Paraguay,PJ/y,276.381504,193.4670528,135.42693696,94.798855872,66.3591991104,46.451439377279996,32.51600756409599
Medium Hydropower Plant (10-100MW),Paraguay,PJ/y,1.5768,1.1037599999999999,0.7726319999999999,0.5408423999999998,0.3785896799999999,0.2650127759999999,0.18550894319999991
Solar PV (Distributed with Storage),Paraguay,PJ/y,0.00189216,0.001324512,0.0009271583999999999,0.0006490108799999998,0.00045430761599999986,0.0003180153311999999,0.0002226107318399999
