asset,year,region,technology,installed,capacity
0,2020,Kenya,Biomass Power Plant,2020,2.83820000000
0,2025,Kenya,Biomass Power Plant,2020,9.40520000000
0,2030,Kenya,Biomass Power Plant,2020,8.72400000000
0,2035,Kenya,Biomass Power Plant,2020,8.31530000000
0,2040,Kenya,Biomass Power Plant,2020,8.07010000000
0,2045,Kenya,Biomass Power Plant,2020,7.92300000000
0,2048,Kenya,Biomass Power Plant,2020,7.87000000000
0,2049,Kenya,Biomass Power Plant,2020,7.85230000000
0,2050,Kenya,Biomass Power Plant,2020,7.83470000000
0,2054,Kenya,Biomass Power Plant,2020,7.70230000000
1,2025,Kenya,CSP with Storage,2020,66.68810000000
1,2030,Kenya,CSP with Storage,2020,66.68810000000
1,2035,Kenya,CSP with Storage,2020,66.68810000000
1,2040,Kenya,CSP with Storage,2020,66.68810000000
1,2045,Kenya,CSP with Storage,2020,66.68810000000
1,2048,Kenya,CSP with Storage,2020,66.68810000000
1,2049,Kenya,CSP with Storage,2020,66.68810000000
1,2050,Kenya,CSP with Storage,2020,66.68810000000
1,2054,Kenya,CSP with Storage,2020,66.68810000000
2,2025,Kenya,CSP without Storage,2020,40.21230000000
2,2030,Kenya,CSP without Storage,2020,40.21230000000
2,2035,Kenya,CSP without Storage,2020,40.21230000000
2,2040,Kenya,CSP without Storage,2020,40.21230000000
2,2045,Kenya,CSP without Storage,2020,40.21230000000
2,2048,Kenya,CSP without Storage,2020,40.21230000000
2,2049,Kenya,CSP without Storage,2020,40.21230000000
2,2050,Kenya,CSP without Storage,2020,40.21230000000
2,2054,Kenya,CSP without Storage,2020,40.21230000000
3,2020,Kenya,Geothermal Power Plant,2020,13.21360000000
3,2025,Kenya,Geothermal Power Plant,2020,76.36730000000
3,2030,Kenya,Geothermal Power Plant,2020,73.19600000000
3,2035,Kenya,Geothermal Power Plant,2020,71.29330000000
3,2040,Kenya,Geothermal Power Plant,2020,70.15160000000
3,2045,Kenya,Geothermal Power Plant,2020,69.46660000000
3,2048,Kenya,Geothermal Power Plant,2020,69.22000000000
3,2049,Kenya,Geothermal Power Plant,2020,69.13780000000
3,2050,Kenya,Geothermal Power Plant,2020,0.61650000000
4,2020,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,15.73650000000
4,2025,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,67.19640000000
4,2030,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,63.41970000000
4,2035,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,61.15360000000
4,2040,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,59.79400000000
4,2045,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,58.97820000000
4,2048,Kenya,Large Hydropower Plant (Dam) (>100MW),2020,58.68450000000
