asset,year,region,technology,installed,capacity
0,2025,Kenya,Biomass Power Plant,2020,9.40520000000
0,2030,Kenya,Biomass Power Plant,2020,8.72400000000
0,2035,Kenya,Biomass Power Plant,2020,8.31530000000
0,2040,Kenya,Biomass Power Plant,2020,8.07010000000
0,2045,Kenya,Biomass Power Plant,2020,7.92300000000
0,2048,Kenya,Biomass Power Plant,2020,7.87000000000
0,2049,Kenya,Biomass Power Plant,2020,7.85230000000
0,2050,Kenya,Biomass Power Plant,2020,7.83470000000
0,2053,Kenya,Biomass Power Plant,2020,7.73540000000
0,2054,Kenya,Biomass Power Plant,2020,7.70230000000
1,2030,Kenya,Biomass Power Plant,2025,89.99230000000
1,2035,Kenya,Biomass Power Plant,2025,89.99230000000
1,2040,Kenya,Biomass Power Plant,2025,89.99230000000
1,2045,Kenya,Biomass Power Plant,2025,89.99230000000
1,2048,Kenya,Biomass Power Plant,2025,89.99230000000
1,2049,Kenya,Biomass Power Plant,2025,89.99230000000
1,2050,Kenya,Biomass Power Plant,2025,89.99230000000
1,2053,Kenya,Biomass Power Plant,2025,89.99230000000
1,2054,Kenya,Biomass Power Plant,2025,89.99230000000
1,2055,Kenya,Biomass Power Plant,2025,89.99230000000
1,2059,Kenya,Biomass Power Plant,2025,89.99230000000
2,2025,Kenya,CSP with Storage,2020,65.97040000000
2,2030,Kenya,CSP with Storage,2020,65.97040000000
2,2035,Kenya,CSP with Storage,2020,65.97040000000
2,2040,Kenya,CSP with Storage,2020,65.97040000000
2,2045,Kenya,CSP with Storage,2020,65.97040000000
2,2048,Kenya,CSP with Storage,2020,65.97040000000
2,2049,Kenya,CSP with Storage,2020,65.97040000000
2,2050,Kenya,CSP with Storage,2020,65.97040000000
2,2053,Kenya,CSP with Storage,2020,65.97040000000
2,2054,Kenya,CSP with Storage,2020,65.97040000000
3,2030,Kenya,CSP with Storage,2025,57.29320000000
3,2035,Kenya,CSP with Storage,2025,57.29320000000
3,2040,Kenya,CSP with Storage,2025,57.29320000000
3,2045,Kenya,CSP with Storage,2025,57.29320000000
3,2048,Kenya,CSP with Storage,2025,57.29320000000
3,2049,Kenya,CSP with Storage,2025,57.29320000000
3,2050,Kenya,CSP with Storage,2025,57.29320000000
3,2053,Kenya,CSP with Storage,2025,57.29320000000
3,2054,Kenya,CSP with Storage,2025,57.29320000000
3,2055,Kenya,CSP with Storage,2025,57.29320000000
3,2059,Kenya,CSP with Storage,2025,57.29320000000
4,2025,Kenya,CSP without Storage,2020,41.26480000000
4,2030,Kenya,CSP without Storage,2020,41.26480000000
4,2035,Kenya,CSP without Storage,2020,41.26480000000
