ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Gas Power Plant (SCGT),DR Congo,PJ/y,0.7884,0.5518799999999999,0.38631599999999994,0.2704211999999999,0.18929483999999994,0.13250638799999995,0.09275447159999996
Large Hydropower Plant (Dam) (>100MW),DR Congo,PJ/y,79.88068799999999,55.91648159999999,39.14153711999999,27.39907598399999,19.17935318879999,13.425547232159992,9.397883062511994
Medium Hydropower Plant (10-100MW),DR Congo,PJ/y,13.182048,9.2274336,6.459203519999999,4.521442463999999,3.165009724799999,2.2155068073599993,1.5508547651519995
Oil Fired Gas Turbine (SCGT),DR Congo,PJ/y,0.409968,0.2869776,0.20088431999999998,0.14061902399999998,0.09843331679999998,0.06890332175999998,0.04823232523199999
Solar PV (Distributed with Storage),DR Congo,PJ/y,0.5960304,0.41722127999999997,0.29205489599999995,0.20443842719999997,0.14310689903999996,0.10017482932799997,0.07012238052959997
