ProcessName,RegionName,Time,ObjSort,month,day,hour,UtilizationFactor,MinimumServiceFactor
Coal Power Plant,Vietnam,2030,upper,summer,all-week,night,0.75,0
Coal Power Plant,Vietnam,2030,upper,summer,all-week,day,0.75,0
Coal Power Plant,Vietnam,2030,upper,autumn,all-week,night,0.75,0
Coal Power Plant,Vietnam,2030,upper,autumn,all-week,day,0.75,0
Coal Power Plant,Vietnam,2040,upper,winter,all-week,night,0.75,0
Coal Power Plant,Vietnam,2040,upper,winter,all-week,day,0.75,0
Coal Power Plant,Vietnam,2040,upper,spring,all-week,night,0.75,0
Coal Power Plant,Vietnam,2040,upper,spring,all-week,day,0.75,0
Coal Power Plant,Vietnam,2040,upper,summer,all-week,night,0.75,0
Coal Power Plant,Vietnam,2040,upper,summer,all-week,day,0.75,0
Coal Power Plant,Vietnam,2040,upper,autumn,all-week,night,0.75,0
Coal Power Plant,Vietnam,2040,upper,autumn,all-week,day,0.75,0
Coal Power Plant,Vietnam,2050,upper,winter,all-week,night,0.75,0
Coal Power Plant,Vietnam,2050,upper,winter,all-week,day,0.75,0
Coal Power Plant,Vietnam,2050,upper,spring,all-week,night,0.75,0
Coal Power Plant,Vietnam,2050,upper,spring,all-week,day,0.75,0
Coal Power Plant,Vietnam,2050,upper,summer,all-week,night,0.75,0
Coal Power Plant,Vietnam,2050,upper,summer,all-week,day,0.75,0
Coal Power Plant,Vietnam,2050,upper,autumn,all-week,night,0.75,0
Coal Power Plant,Vietnam,2050,upper,autumn,all-week,day,0.75,0
Gas Power Plant (CCGT),Vietnam,2015,upper,winter,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2015,upper,winter,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2015,upper,spring,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2015,upper,spring,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2015,upper,summer,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2015,upper,summer,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2015,upper,autumn,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2015,upper,autumn,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2020,upper,winter,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2020,upper,winter,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2020,upper,spring,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2020,upper,spring,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2020,upper,summer,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2020,upper,summer,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2020,upper,autumn,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2020,upper,autumn,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2025,upper,winter,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2025,upper,winter,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2025,upper,spring,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2025,upper,spring,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2025,upper,summer,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2025,upper,summer,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2025,upper,autumn,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2025,upper,autumn,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2030,upper,winter,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2030,upper,winter,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2030,upper,spring,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2030,upper,spring,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2030,upper,summer,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2030,upper,summer,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2030,upper,autumn,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2030,upper,autumn,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2040,upper,winter,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2040,upper,winter,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2040,upper,spring,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2040,upper,spring,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2040,upper,summer,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2040,upper,summer,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2040,upper,autumn,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2040,upper,autumn,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2050,upper,winter,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2050,upper,winter,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2050,upper,spring,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2050,upper,spring,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2050,upper,summer,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2050,upper,summer,all-week,day,0.55,0
Gas Power Plant (CCGT),Vietnam,2050,upper,autumn,all-week,night,0.55,0
Gas Power Plant (CCGT),Vietnam,2050,upper,autumn,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2015,upper,winter,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2015,upper,winter,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2015,upper,spring,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2015,upper,spring,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2015,upper,summer,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2015,upper,summer,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2015,upper,autumn,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2015,upper,autumn,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2020,upper,winter,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2020,upper,winter,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2020,upper,spring,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2020,upper,spring,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2020,upper,summer,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2020,upper,summer,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2020,upper,autumn,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2020,upper,autumn,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2025,upper,winter,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2025,upper,winter,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2025,upper,spring,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2025,upper,spring,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2025,upper,summer,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2025,upper,summer,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2025,upper,autumn,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2025,upper,autumn,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2030,upper,winter,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2030,upper,winter,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2030,upper,spring,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2030,upper,spring,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2030,upper,summer,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2030,upper,summer,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2030,upper,autumn,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2030,upper,autumn,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2040,upper,winter,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2040,upper,winter,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2040,upper,spring,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2040,upper,spring,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2040,upper,summer,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2040,upper,summer,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2040,upper,autumn,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2040,upper,autumn,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2050,upper,winter,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2050,upper,winter,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2050,upper,spring,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2050,upper,spring,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2050,upper,summer,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2050,upper,summer,all-week,day,0.55,0
Gas Power Plant (SCGT),Vietnam,2050,upper,autumn,all-week,night,0.55,0
Gas Power Plant (SCGT),Vietnam,2050,upper,autumn,all-week,day,0.55,0
Geothermal Power Plant,Vietnam,2015,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2015,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2015,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2015,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2015,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2015,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2015,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2015,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2020,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2020,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2020,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2020,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2020,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2020,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2020,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2020,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2025,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2025,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2025,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2025,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2025,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2025,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2025,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2025,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2030,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2030,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2030,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2030,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2030,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2030,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2030,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2030,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2040,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2040,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2040,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2040,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2040,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2040,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2040,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2040,upper,autumn,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2050,upper,winter,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2050,upper,winter,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2050,upper,spring,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2050,upper,spring,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2050,upper,summer,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2050,upper,summer,all-week,day,0.7,0
Geothermal Power Plant,Vietnam,2050,upper,autumn,all-week,night,0.7,0
Geothermal Power Plant,Vietnam,2050,upper,autumn,all-week,day,0.7,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2015,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2015,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2015,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2015,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2015,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2015,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2015,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2015,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2020,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2020,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2020,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2020,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2020,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2020,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2020,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2020,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2025,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2025,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2025,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2025,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2025,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2025,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2025,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2025,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2030,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2030,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2030,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2030,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2030,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2030,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2030,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2030,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2040,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2040,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2040,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2040,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2040,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2040,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2040,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2040,upper,autumn,all-week,day,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2050,upper,winter,all-week,night,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2050,upper,winter,all-week,day,0.396238763,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2050,upper,spring,all-week,night,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2050,upper,spring,all-week,day,0.672067048,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2050,upper,summer,all-week,night,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2050,upper,summer,all-week,day,0.290540363,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2050,upper,autumn,all-week,night,0.558448359,0
Large Hydropower Plant (Dam) (>100MW),Vietnam,2050,upper,autumn,all-week,day,0.558448359,0
Light Fuel Oil Power Plant,Vietnam,2015,upper,winter,all-week,night,0.25,0
Light Fuel Oil Power Plant,Vietnam,2015,upper,winter,all-week,day,0.25,0
Light Fuel Oil Power Plant,Vietnam,2015,upper,spring,all-week,night,0.25,0
Light Fuel Oil Power Plant,Vietnam,2015,upper,spring,all-week,day,0.25,0
Light Fuel Oil Power Plant,Vietnam,2015,upper,summer,all-week,night,0.25,0
