ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Large Hydropower Plant (Dam) (>100MW),Mozambique,PJ/y,70.703712,49.49259839999999,34.64481887999999,24.25137321599999,16.97596125119999,11.883172875839993,8.318221013087994
Medium Hydropower Plant (10-100MW),Mozambique,PJ/y,1.387584,0.9713087999999999,0.6799161599999999,0.4759413119999999,0.3331589183999999,0.23321124287999992,0.16324787001599994
Solar PV (Distributed with Storage),Mozambique,PJ/y,0.47303999999999996,0.331128,0.23178959999999996,0.16225271999999996,0.11357690399999996,0.07950383279999997,0.05565268295999997
