ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Oil Fired Gas Turbine (SCGT),Eritrea,PJ/y,4.194288,2.9360016,2.05520112,1.438640784,1.0070485487999998,0.7049339841599999,0.49345378891199987
Solar PV (Distributed with Storage),Eritrea,PJ/y,0.32040576,0.22428403199999997,0.15699882239999996,0.10989917567999996,0.07692942297599997,0.053850596083199975,0.03769541725823998
