ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Biomass Power Plant,Peru,PJ/y,5.67648,3.9735359999999997,2.7814751999999996,1.9470326399999995,1.3629228479999995,0.9540459935999996,0.6678321955199997
Coal Power Plant,Peru,PJ/y,7.27440912,5.092086383999999,3.5644604687999992,2.4951223281599995,1.7465856297119995,1.2226099407983995,0.8558269585588796
Gas Power Plant (CCGT),Peru,PJ/y,232.51902767999997,162.76331937599997,113.93432356319997,79.75402649423997,55.82781854596797,39.07947298217758,27.3556310875243
Gas Power Plant (SCGT),Peru,PJ/y,2.3651999999999997,1.6556399999999998,1.1589479999999999,0.8112635999999999,0.5678845199999999,0.3975191639999999,0.27826341479999994
Large Hydropower Plant (Dam) (>100MW),Peru,PJ/y,129.4742016,90.63194111999998,63.44235878399998,44.40965114879998,31.086755804159985,21.760729062911988,15.23251034403839
Medium Hydropower Plant (10-100MW),Peru,PJ/y,1.450656,1.0154592,0.7108214399999999,0.49757500799999993,0.3483025055999999,0.24381175391999993,0.17066822774399995
Onshore Wind,Peru,PJ/y,4.7303999999999995,3.3112799999999996,2.3178959999999997,1.6225271999999997,1.1357690399999998,0.7950383279999998,0.5565268295999999
Solar PV (Distributed with Storage),Peru,PJ/y,1.6833916800000002,1.178374176,0.8248619232,0.5774033462399999,0.4041823423679999,0.28292763965759987,0.1980493477603199
Solar PV (Utility),Peru,PJ/y,3.027456,2.1192192,1.48345344,1.038417408,0.7268921855999999,0.5088245299199999,0.3561771709439999
