lookup,country_code,group,id,powerplant,pp_life_time,year_built,capacity
GMB0PWROHC002,GMB,PWROHC002,0,Banjul10851,30.0,1996,0.029
GMB1PWROHC002,GMB,PWROHC002,1,Kotu10852,30.0,1996,0.041
