lookup,country_code,group,id,powerplant,pp_life_time,year_built,capacity
CHL3PWRHYD001,CHL,PWRHYD001,3,ANTUCO4606,80.0,1974,0.32
CHL1PWRHYD003,CHL,PWRHYD003,1,AUXILIARDELMA4608,80.0,1974,0.005
CHL0PWRHYD002,CHL,PWRHYD002,0,BLANCO4612,80.0,1974,0.053
CHL2PWRHYD003,CHL,PWRHYD003,2,BOQUIAMARGO4614,80.0,1974,0.001
CHL3PWRHYD003,CHL,PWRHYD003,3,CALLAO4615,80.0,1974,0.003
CHL4PWRHYD001,CHL,PWRHYD001,4,CANUTILLAR4622,80.0,1974,0.172
CHL1PWRHYD002,CHL,PWRHYD002,1,CAPULLO4623,80.0,1974,0.012
CHL2PWRHYD002,CHL,PWRHYD002,2,CARENA4625,80.0,1974,0.01
CHL3PWRHYD002,CHL,PWRHYD002,3,CHACABUQUITO4629,80.0,1974,0.026
CHL5PWRHYD001,CHL,PWRHYD001,5,CHACAYES4630,80.0,1974,0.112
CHL4PWRHYD002,CHL,PWRHYD002,4,CHAPIQUINA4632,80.0,1974,0.01
CHL5PWRHYD002,CHL,PWRHYD002,5,CHIBURGO4633,80.0,1974,0.019
CHL6PWRHYD001,CHL,PWRHYD001,6,CIPRESES4637,80.0,1974,0.106
CHL7PWRHYD001,CHL,PWRHYD001,7,COLBUN4641,80.0,1974,0.474
CHL4PWRHYD003,CHL,PWRHYD003,4,COLLIL4643,80.0,1974,0.007
CHL6PWRHYD002,CHL,PWRHYD002,6,COYA4648,80.0,1974,0.012
CHL7PWRHYD002,CHL,PWRHYD002,7,CURILLINQUE4651,80.0,1974,0.092
CHL8PWRHYD002,CHL,PWRHYD002,8,Capacity Scaler,80.0,1974,0.088
CHL5PWRHYD003,CHL,PWRHYD003,5,DONGO4663,80.0,1974,0.006
CHL6PWRHYD003,CHL,PWRHYD003,6,DONWALTERIO4662,80.0,1974,0.003
CHL7PWRHYD003,CHL,PWRHYD003,7,ELCANELO4666,80.0,1974,0.006
CHL8PWRHYD003,CHL,PWRHYD003,8,ELDIUTO4667,80.0,1974,0.003
CHL9PWRHYD003,CHL,PWRHYD003,9,ELLLANO4668,80.0,1974,0.002
CHL10PWRHYD003,CHL,PWRHYD003,10,ELMANZANO4669,80.0,1974,0.005
CHL8PWRHYD001,CHL,PWRHYD001,8,ELTORO4672,80.0,1974,0.45
CHL11PWRHYD003,CHL,PWRHYD003,11,ENSENADARIOBL4675,80.0,1974,0.001
CHL12PWRHYD003,CHL,PWRHYD003,12,EYZAGUIRRE4681,80.0,1974,0.002
CHL9PWRHYD002,CHL,PWRHYD002,9,FLORIDA4685,80.0,1974,0.028
CHL10PWRHYD002,CHL,PWRHYD002,10,GUAYACAN4687,80.0,1974,0.012
CHL13PWRHYD003,CHL,PWRHYD003,13,HIDROBONITOMC14689,80.0,1974,0.009
CHL14PWRHYD003,CHL,PWRHYD003,14,HIDROBONITOMC24690,80.0,1974,0.003
CHL11PWRHYD002,CHL,PWRHYD002,11,ISLA4694,80.0,1974,0.07
CHL12PWRHYD002,CHL,PWRHYD002,12,JUNCAL4695,80.0,1974,0.029
CHL15PWRHYD003,CHL,PWRHYD003,15,JUNCALITO4696,80.0,1974,0.001
CHL16PWRHYD003,CHL,PWRHYD003,16,LAARENA4697,80.0,1974,0.007
CHL9PWRHYD001,CHL,PWRHYD001,9,LACONFLUENCIA4698,80.0,1974,0.163
CHL10PWRHYD001,CHL,PWRHYD001,10,LAHIGUERA4699,80.0,1974,0.155
CHL13PWRHYD002,CHL,PWRHYD002,13,LAJA14702,80.0,1974,0.034
CHL17PWRHYD003,CHL,PWRHYD003,17,LAPALOMA4700,80.0,1974,0.005
CHL18PWRHYD003,CHL,PWRHYD003,18,LASFLORES4704,80.0,1974,0.002
CHL19PWRHYD003,CHL,PWRHYD003,19,LASVERTIENTES4706,80.0,1974,0.002
CHL14PWRHYD002,CHL,PWRHYD002,14,LICAN4709,80.0,1974,0.018
CHL15PWRHYD002,CHL,PWRHYD002,15,LIRCAY4710,80.0,1974,0.019
CHL20PWRHYD003,CHL,PWRHYD003,20,LLEUQUEREO4712,80.0,1974,0.002
CHL16PWRHYD002,CHL,PWRHYD002,16,LOMAALTA4713,80.0,1974,0.04
CHL21PWRHYD003,CHL,PWRHYD003,21,LOSBAJOS4715,80.0,1974,0.006
CHL22PWRHYD003,CHL,PWRHYD003,22,LOSCOLONOS4716,80.0,1974,0.001
CHL23PWRHYD003,CHL,PWRHYD003,23,LOSCORRALES24718,80.0,1974,0.001
CHL24PWRHYD003,CHL,PWRHYD003,24,LOSCORRALES4717,80.0,1974,0.001
CHL25PWRHYD003,CHL,PWRHYD003,25,LOSHIERROS24722,80.0,1974,0.006
CHL17PWRHYD002,CHL,PWRHYD002,17,LOSHIERROS4721,80.0,1974,0.025
CHL18PWRHYD002,CHL,PWRHYD002,18,LOSMOLLES4723,80.0,1974,0.018
CHL26PWRHYD003,CHL,PWRHYD003,26,LOSMORROS4724,80.0,1974,0.003
CHL27PWRHYD003,CHL,PWRHYD003,27,LOSPADRES4725,80.0,1974,0.002
CHL19PWRHYD002,CHL,PWRHYD002,19,LOSQUILOS4727,80.0,1974,0.04
CHL20PWRHYD002,CHL,PWRHYD002,20,MACHICURA4738,80.0,1974,0.095
CHL28PWRHYD003,CHL,PWRHYD003,28,MAISAN4739,80.0,1974,0.001
CHL21PWRHYD002,CHL,PWRHYD002,21,MAITENES4740,80.0,1974,0.031
CHL29PWRHYD003,CHL,PWRHYD003,29,MALLARAUCO4741,80.0,1974,0.003
CHL22PWRHYD002,CHL,PWRHYD002,22,MAMPIL4742,80.0,1974,0.055
CHL30PWRHYD003,CHL,PWRHYD003,30,MARIPOSAS4745,80.0,1974,0.006
CHL31PWRHYD003,CHL,PWRHYD003,31,MUCHI4749,80.0,1974,0.001
CHL32PWRHYD003,CHL,PWRHYD003,32,NALCAS4752,80.0,1974,0.007
CHL33PWRHYD003,CHL,PWRHYD003,33,OJOSDEAGUA4760,80.0,1974,0.009
CHL23PWRHYD002,CHL,PWRHYD002,23,PALMUCHO4762,80.0,1974,0.032
CHL11PWRHYD001,CHL,PWRHYD001,11,PANGUE4763,80.0,1974,0.468
CHL12PWRHYD001,CHL,PWRHYD001,12,PEHUENCHE4764,80.0,1974,0.57
CHL34PWRHYD003,CHL,PWRHYD003,34,PEHUI4765,80.0,1974,0.001
CHL24PWRHYD002,CHL,PWRHYD002,24,PEUCHEN4767,80.0,1974,0.085
CHL35PWRHYD003,CHL,PWRHYD003,35,PICHILONCO4768,80.0,1974,0.001
CHL25PWRHYD002,CHL,PWRHYD002,25,PILMAIQUEN4769,80.0,1974,0.041
CHL26PWRHYD002,CHL,PWRHYD002,26,PROVIDENCIA4774,80.0,1974,0.014
CHL36PWRHYD003,CHL,PWRHYD003,36,PUCLARO4775,80.0,1974,0.006
CHL27PWRHYD002,CHL,PWRHYD002,27,PULLINQUE4776,80.0,1974,0.051
CHL28PWRHYD002,CHL,PWRHYD002,28,PUNTILLA4781,80.0,1974,0.022
CHL29PWRHYD002,CHL,PWRHYD002,29,QUELTEHUES4784,80.0,1974,0.049
CHL37PWRHYD003,CHL,PWRHYD003,37,QUILLAILEO4785,80.0,1974,0.001
CHL30PWRHYD002,CHL,PWRHYD002,30,QUILLECO4786,80.0,1974,0.071
CHL13PWRHYD001,CHL,PWRHYD001,13,RALCO4789,80.0,1974,0.69
CHL14PWRHYD001,CHL,PWRHYD001,14,RAPEL4790,80.0,1974,0.378
CHL38PWRHYD003,CHL,PWRHYD003,38,RECA4791,80.0,1974,0.002
CHL39PWRHYD003,CHL,PWRHYD003,39,RENAICO4792,80.0,1974,0.006
CHL40PWRHYD003,CHL,PWRHYD003,40,RIOHUASCO4794,80.0,1974,0.005
CHL31PWRHYD002,CHL,PWRHYD002,31,RIOPICOIQUEN4795,80.0,1974,0.02
CHL41PWRHYD003,CHL,PWRHYD003,41,RIOTRUENO4796,80.0,1974,0.006
CHL42PWRHYD003,CHL,PWRHYD003,42,ROBLERIA4797,80.0,1974,0.004
CHL32PWRHYD002,CHL,PWRHYD002,32,RUCATAYO4798,80.0,1974,0.06
CHL15PWRHYD001,CHL,PWRHYD001,15,RUCUE4799,80.0,1974,0.178
CHL33PWRHYD002,CHL,PWRHYD002,33,SANANDRES4802,80.0,1974,0.04
CHL43PWRHYD003,CHL,PWRHYD003,43,SANCLEMENTE4803,80.0,1974,0.006
CHL34PWRHYD002,CHL,PWRHYD002,34,SANIGNACIO4804,80.0,1974,0.037
CHL44PWRHYD003,CHL,PWRHYD003,44,SAUCEANDES4811,80.0,1974,0.001
CHL35PWRHYD002,CHL,PWRHYD002,35,SAUZAL4812,80.0,1974,0.077
CHL36PWRHYD002,CHL,PWRHYD002,36,SAUZALITO4813,80.0,1974,0.012
CHL45PWRHYD003,CHL,PWRHYD003,45,TRUFULTRUFUL4844,80.0,1974,0.001
CHL37PWRHYD002,CHL,PWRHYD002,37,VOLCAN4849,80.0,1974,0.013
CHL0PWROHC002,CHL,PWROHC002,0,AGUASBLANCAS4599,30.0,1996,0.002
CHL1PWROHC002,CHL,PWROHC002,1,ANGOLLOSSAUC4603,30.0,1996,0.002
CHL2PWROHC002,CHL,PWROHC002,2,ANTILHUE4605,30.0,1996,0.101
CHL3PWROHC002,CHL,PWROHC002,3,BIOMAR4611,30.0,1996,0.002
CHL4PWROHC002,CHL,PWROHC002,4,CALLECALLE4616,30.0,1996,0.013
CHL5PWROHC002,CHL,PWROHC002,5,CANETE4621,30.0,1996,0.004
CHL6PWROHC002,CHL,PWROHC002,6,CARDONES4624,30.0,1996,0.152
CHL7PWROHC002,CHL,PWROHC002,7,CASABLANCA4626,30.0,1996,0.003
CHL8PWROHC002,CHL,PWROHC002,8,CBBCENTRO4627,30.0,1996,0.014
CHL9PWROHC002,CHL,PWROHC002,9,CENIZAS4628,30.0,1996,0.014
CHL10PWROHC002,CHL,PWROHC002,10,CHILOE4634,30.0,1996,0.009
CHL11PWROHC002,CHL,PWROHC002,11,CHUFKENTRAIGU4635,30.0,1996,0.002
CHL12PWROHC002,CHL,PWROHC002,12,CHUYACA4636,30.0,1996,0.011
CHL13PWROHC002,CHL,PWROHC002,13,COLIHUES4642,30.0,1996,0.021
CHL14PWROHC002,CHL,PWROHC002,14,COLMITO4644,30.0,1996,0.058
CHL15PWROHC002,CHL,PWROHC002,15,CONCON4645,30.0,1996,0.002
CHL16PWROHC002,CHL,PWROHC002,16,CONSTITUCION4646,30.0,1996,0.009
CHL17PWROHC002,CHL,PWROHC002,17,CURACAUTIN4649,30.0,1996,0.002
CHL18PWROHC002,CHL,PWROHC002,18,CURAUMA4650,30.0,1996,0.003
CHL19PWROHC002,CHL,PWROHC002,19,Capacity Scaler,30.0,1996,0.419175122
CHL20PWROHC002,CHL,PWROHC002,20,DEGAN4655,30.0,1996,0.036
CHL21PWROHC002,CHL,PWROHC002,21,DIEGODEALMAGR4656,30.0,1996,0.047
CHL22PWROHC002,CHL,PWROHC002,22,DIESELARICAGM4657,30.0,1996,0.014
CHL23PWROHC002,CHL,PWROHC002,23,DIESELENAEXC4658,30.0,1996,0.003
CHL24PWROHC002,CHL,PWROHC002,24,DIESELTAMAYA4660,30.0,1996,0.099
CHL25PWROHC002,CHL,PWROHC002,25,DIESELZOFRIZ4661,30.0,1996,0.006
CHL26PWROHC002,CHL,PWROHC002,26,EAGON4664,30.0,1996,0.002
CHL27PWROHC002,CHL,PWROHC002,27,ELPENON4670,30.0,1996,0.081
CHL28PWROHC002,CHL,PWROHC002,28,ELSALVADOR4671,30.0,1996,0.024
CHL29PWROHC002,CHL,PWROHC002,29,ELTOTORAL4673,30.0,1996,0.003
CHL30PWROHC002,CHL,PWROHC002,30,EMELDA4674,30.0,1996,0.069
CHL31PWROHC002,CHL,PWROHC002,31,ESPERANZA12Y4678,30.0,1996,0.022
CHL32PWROHC002,CHL,PWROHC002,32,ESTANCILLA4679,30.0,1996,0.003
CHL33PWROHC002,CHL,PWROHC002,33,ESTANDARTESZO4680,30.0,1996,0.006
CHL34PWROHC002,CHL,PWROHC002,34,HORCONESTG4691,30.0,1996,0.024
CHL35PWROHC002,CHL,PWROHC002,35,HUASCO4692,30.0,1996,0.058
CHL36PWROHC002,CHL,PWROHC002,36,INACAL4693,30.0,1996,0.007
CHL37PWROHC002,CHL,PWROHC002,37,LAGUNAVERDEU4701,30.0,1996,0.065
CHL38PWROHC002,CHL,PWROHC002,38,LASVEGAS4705,30.0,1996,0.002
CHL39PWROHC002,CHL,PWROHC002,39,LEBU4708,30.0,1996,0.002
CHL40PWROHC002,CHL,PWROHC002,40,LONQUIMAY4714,30.0,1996,0.001
CHL41PWROHC002,CHL,PWROHC002,41,LOSESPINOS4720,30.0,1996,0.124
CHL42PWROHC002,CHL,PWROHC002,42,LOSPINOS4726,30.0,1996,0.103
CHL43PWROHC002,CHL,PWROHC002,43,LOSSAUCESII4728,30.0,1996,0.002
CHL44PWROHC002,CHL,PWROHC002,44,LOSVIENTOS4729,30.0,1996,0.131
CHL45PWROHC002,CHL,PWROHC002,45,LOUSIANAPACIFI4730,30.0,1996,0.003
CHL46PWROHC002,CHL,PWROHC002,46,LOUSIANAPACIFI4731,30.0,1996,0.003
CHL47PWROHC002,CHL,PWROHC002,47,MANTOSBLANCOS4743,30.0,1996,0.028
CHL48PWROHC002,CHL,PWROHC002,48,MAULE4746,30.0,1996,0.006
CHL49PWROHC002,CHL,PWROHC002,49,MONTEPATRIA4747,30.0,1996,0.009
CHL50PWROHC002,CHL,PWROHC002,50,MULTIEXPORTI4750,30.0,1996,0.003
CHL51PWROHC002,CHL,PWROHC002,51,NUEVAALDEAII4755,30.0,1996,0.01
CHL52PWROHC002,CHL,PWROHC002,52,NUEVARENCA4756,30.0,1996,0.37
CHL53PWROHC002,CHL,PWROHC002,53,OLIVOS4761,30.0,1996,0.115
CHL54PWROHC002,CHL,PWROHC002,54,PLACILLA4770,30.0,1996,0.003
CHL55PWROHC002,CHL,PWROHC002,55,PUNITAQUI4777,30.0,1996,0.009
CHL56PWROHC002,CHL,PWROHC002,56,PUNTACOLORADA4779,30.0,1996,0.017
CHL57PWROHC002,CHL,PWROHC002,57,QUELLONII4783,30.0,1996,0.007
CHL58PWROHC002,CHL,PWROHC002,58,QUINTAY4787,30.0,1996,0.003
CHL59PWROHC002,CHL,PWROHC002,59,QUINTERO4788,30.0,1996,0.255
CHL60PWROHC002,CHL,PWROHC002,60,RENCA4793,30.0,1996,0.092
CHL61PWROHC002,CHL,PWROHC002,61,SALMOFOODI4800,30.0,1996,0.002
CHL62PWROHC002,CHL,PWROHC002,62,SALMOFOODII4801,30.0,1996,0.002
CHL63PWROHC002,CHL,PWROHC002,63,SANLORENZODE4807,30.0,1996,0.062
CHL64PWROHC002,CHL,PWROHC002,64,SANTALIDIA4809,30.0,1996,0.138
CHL65PWROHC002,CHL,PWROHC002,65,SKRETTING4815,30.0,1996,0.003
CHL66PWROHC002,CHL,PWROHC002,66,SKRETTINGOSORN4816,30.0,1996,0.003
CHL67PWROHC002,CHL,PWROHC002,67,TENO4831,30.0,1996,0.059
CHL68PWROHC002,CHL,PWROHC002,68,TERMOPACIFICO4838,30.0,1996,0.086
CHL69PWROHC002,CHL,PWROHC002,69,TOMAVAL14839,30.0,1996,0.001
CHL70PWROHC002,CHL,PWROHC002,70,TRAPEN4842,30.0,1996,0.081
CHL71PWROHC002,CHL,PWROHC002,71,TRONGOLCURANIL4843,30.0,1996,0.003
CHL72PWROHC002,CHL,PWROHC002,72,WATT124850,30.0,1996,0.003
CHL73PWROHC002,CHL,PWROHC002,73,YUNGAY4851,30.0,1996,0.199
CHL0PWROHC001,CHL,PWROHC001,0,PETROPOWER4766,30.0,1990,0.063
CHL0PWRSOL001,CHL,PWRSOL001,0,CHANARES4631,20.0,2014,0.036
CHL1PWRSOL001,CHL,PWRSOL001,1,Capacity Scaler,20.0,2014,0.09115000000000001
CHL2PWRSOL001,CHL,PWRSOL001,2,LALACKAMA4703,20.0,2014,0.072
CHL3PWRSOL001,CHL,PWRSOL001,3,LLANODELLAMPO4711,20.0,2014,0.101
CHL4PWRSOL001,CHL,PWRSOL001,4,MARIAELENA4744,20.0,2014,0.068
CHL5PWRSOL001,CHL,PWRSOL001,5,POZOALMONTESO4772,20.0,2014,0.008
CHL6PWRSOL001,CHL,PWRSOL001,6,POZOALMONTESO4773,20.0,2014,0.016
CHL7PWRSOL001,CHL,PWRSOL001,7,PVSALVADOR4782,20.0,2014,0.068
CHL8PWRSOL001,CHL,PWRSOL001,8,SANTACECILIA4808,20.0,2014,0.003
CHL9PWRSOL001,CHL,PWRSOL001,9,SDGX014814,20.0,2014,0.001
CHL10PWRSOL001,CHL,PWRSOL001,10,SOLARDIEGODE4817,20.0,2014,0.028
CHL11PWRSOL001,CHL,PWRSOL001,11,SOLARJAVIERA4818,20.0,2014,0.065
CHL12PWRSOL001,CHL,PWRSOL001,12,SOLARLASTERRA4819,20.0,2014,0.003
CHL13PWRSOL001,CHL,PWRSOL001,13,SOLARPSFCASAS4820,20.0,2014,0.002
CHL14PWRSOL001,CHL,PWRSOL001,14,SOLARPSFLOMAS4821,20.0,2014,0.002
CHL15PWRSOL001,CHL,PWRSOL001,15,SOLARSANANDRE4822,20.0,2014,0.051
CHL16PWRSOL001,CHL,PWRSOL001,16,TAMBOREAL4829,20.0,2014,0.003
CHL0PWRWND001,CHL,PWRWND001,0,ALTOBAGUALES4602,20.0,2009,0.002
CHL1PWRWND001,CHL,PWRWND001,1,CANELA4619,20.0,2009,0.018
CHL2PWRWND001,CHL,PWRWND001,2,CANELAII4620,20.0,2009,0.06
CHL3PWRWND001,CHL,PWRWND001,3,Capacity Scaler,20.0,2009,0.011179999999999999
CHL4PWRWND001,CHL,PWRWND001,4,ELARRAYAN4665,20.0,2009,0.115
CHL5PWRWND001,CHL,PWRWND001,5,EOLICACUEL4676,20.0,2009,0.033
CHL6PWRWND001,CHL,PWRWND001,6,EOLICASANPEDR4677,20.0,2009,0.036
CHL7PWRWND001,CHL,PWRWND001,7,LEBU4707,20.0,2009,0.007
CHL8PWRWND001,CHL,PWRWND001,8,LOSCURUROS4719,20.0,2009,0.11
CHL9PWRWND001,CHL,PWRWND001,9,MONTEREDONDO4748,20.0,2009,0.048
CHL10PWRWND001,CHL,PWRWND001,10,PUNTACOLORADA4778,20.0,2009,0.02
CHL11PWRWND001,CHL,PWRWND001,11,PUNTAPALMERAS4780,20.0,2009,0.045
CHL12PWRWND001,CHL,PWRWND001,12,TALINAYORIENTE4825,20.0,2009,0.09
CHL13PWRWND001,CHL,PWRWND001,13,TALINAYPONIENT4826,20.0,2009,0.061
CHL14PWRWND001,CHL,PWRWND001,14,TALTAL4827,20.0,2009,0.099
CHL15PWRWND001,CHL,PWRWND001,15,TOTORAL4841,20.0,2009,0.046
CHL16PWRWND001,CHL,PWRWND001,16,UCUQUER24846,20.0,2009,0.011
CHL17PWRWND001,CHL,PWRWND001,17,UCUQUER4845,20.0,2009,0.007
CHL18PWRWND001,CHL,PWRWND001,18,VALLEDELOSVI4847,20.0,2009,0.09
