ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Light Fuel Oil Power Plant,Gambia,PJ/y,0.9145439999999999,0.6401807999999999,0.4481265599999999,0.31368859199999993,0.21958201439999994,0.15370741007999994,0.10759518705599995
Oil Fired Gas Turbine (SCGT),Gambia,PJ/y,1.292976,0.9050831999999999,0.6335582399999998,0.44349076799999987,0.3104435375999999,0.2173104763199999,0.1521173334239999
Solar PV (Distributed with Storage),Gambia,PJ/y,0.063072,0.0441504,0.030905279999999997,0.021633695999999997,0.015143587199999997,0.010600511039999998,0.007420357727999998
