lookup,country_code,group,id,powerplant,pp_life_time,year_built,capacity
ZWE0PWRBIO001,ZWE,PWRBIO001,0,Capacity Scaler,30.0,2001,0.1
ZWE0PWRCOA001,ZWE,PWRCOA001,0,Capacity Scaler,30.0,1997,0.315
ZWE1PWRCOA001,ZWE,PWRCOA001,1,HwangeCoalPow29910,30.0,1997,0.92
ZWE0PWRHYD002,ZWE,PWRHYD002,0,Capacity Scaler,80.0,1974,0.04
ZWE0PWRHYD001,ZWE,PWRHYD001,0,KaribaDamSout29911,80.0,1974,0.75
