,timeslice,region,installed,technology,year,agent,category,sector,LCOE
325,"('winter', 'all-week', 'day')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,3.19265645996
326,"('winter', 'all-week', 'day')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,5.25457837640
327,"('winter', 'all-week', 'day')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,49.46741633916
328,"('winter', 'all-week', 'day')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,5.25457837640
329,"('winter', 'all-week', 'day')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,31.01201375510
330,"('winter', 'all-week', 'day')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,11.77314645205
331,"('winter', 'all-week', 'day')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,7.52624247044
332,"('winter', 'all-week', 'day')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,7.52624247044
333,"('winter', 'all-week', 'day')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,9.72639614805
334,"('winter', 'all-week', 'day')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,2.31483067684
335,"('winter', 'all-week', 'day')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,3.80982344168
336,"('winter', 'all-week', 'day')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,49.13221064056
337,"('winter', 'all-week', 'day')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,3.80982344168
338,"('winter', 'all-week', 'day')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,30.46476562278
339,"('winter', 'all-week', 'day')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,8.53609946236
340,"('winter', 'all-week', 'day')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,5.45688939391
341,"('winter', 'all-week', 'day')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,5.45688939391
342,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,7.83084746700
343,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,1.11511632175
344,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,1.83529356559
345,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,47.41584545267
346,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,1.83529356559
347,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,28.96044286861
348,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,4.11206474352
349,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,2.62872845423
350,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,2.62872845423
351,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,7.12527831506
352,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,0.66855356735
353,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,1.10032569897
354,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,46.28752926997
355,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,1.10032569897
356,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,28.10616621201
357,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,2.46533181813
358,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,1.57601842060
359,"('winter', 'all-week', 'day')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,1.57601842060
360,"('winter', 'all-week', 'day')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,12.17215180245
361,"('winter', 'all-week', 'day')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,3.86277729355
362,"('winter', 'all-week', 'day')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,6.35748558167
363,"('winter', 'all-week', 'day')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,49.44182519959
364,"('winter', 'all-week', 'day')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,6.35748558167
365,"('winter', 'all-week', 'day')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,31.26046214163
366,"('winter', 'all-week', 'day')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,14.24426619902
367,"('winter', 'all-week', 'day')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,9.10595980762
368,"('winter', 'all-week', 'day')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,9.10595980762
369,"('winter', 'all-week', 'day')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,10.30388170606
370,"('winter', 'all-week', 'day')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,2.68032786546
371,"('winter', 'all-week', 'day')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,4.41137089794
372,"('winter', 'all-week', 'day')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,50.23623469763
373,"('winter', 'all-week', 'day')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,4.41137089794
374,"('winter', 'all-week', 'day')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,31.27237918891
375,"('winter', 'all-week', 'day')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,9.88389716538
376,"('winter', 'all-week', 'day')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,6.31849854947
377,"('winter', 'all-week', 'day')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,6.31849854947
378,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,7.88817620446
379,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,1.15140033280
380,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,1.89501100043
381,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,46.76434045084
382,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,1.89501100043
383,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,28.58297739288
384,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,4.24586469676
385,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,2.71426300031
386,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,2.71426300031
387,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,7.62773028642
388,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,0.98656114416
389,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,1.62371316914
390,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,43.34615574151
391,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,1.62371316914
392,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,26.45963566324
393,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,3.63800809286
394,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,2.32567737354
395,"('winter', 'all-week', 'day')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,2.32567737354
396,"('winter', 'all-week', 'day')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,9.59806286959
397,"('winter', 'all-week', 'day')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,2.23360708288
398,"('winter', 'all-week', 'day')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,3.67614294328
399,"('winter', 'all-week', 'day')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,49.79509792484
400,"('winter', 'all-week', 'day')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,3.67614294328
401,"('winter', 'all-week', 'day')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,30.83124241612
402,"('winter', 'all-week', 'day')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,8.23658149949
403,"('winter', 'all-week', 'day')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,5.26541598622
404,"('winter', 'all-week', 'day')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,5.26541598622
405,"('winter', 'all-week', 'day')",Kenya,2020,Nuclear Power Plant,2020,A1,retrofit,power,14.73218908608
406,"('winter', 'all-week', 'day')",Kenya,2020,Nuclear Power Plant,2020,A1,retrofit,power,5.48305405534
407,"('winter', 'all-week', 'day')",Kenya,2020,Nuclear Power Plant,2020,A1,retrofit,power,9.02419108545
408,"('winter', 'all-week', 'day')",Kenya,2020,Nuclear Power Plant,2020,A1,retrofit,power,53.00392681014
409,"('winter', 'all-week', 'day')",Kenya,2020,Nuclear Power Plant,2020,A1,retrofit,power,9.02419108545
410,"('winter', 'all-week', 'day')",Kenya,2020,Nuclear Power Plant,2020,A1,retrofit,power,34.04007130142
411,"('winter', 'all-week', 'day')",Kenya,2020,Nuclear Power Plant,2020,A1,retrofit,power,20.21915565322
412,"('winter', 'all-week', 'day')",Kenya,2020,Nuclear Power Plant,2020,A1,retrofit,power,12.92553855126
413,"('winter', 'all-week', 'day')",Kenya,2020,Nuclear Power Plant,2020,A1,retrofit,power,12.92553855126
414,"('winter', 'all-week', 'day')",Kenya,2020,Offshore Wind,2020,A1,retrofit,power,12.59674123524
415,"('winter', 'all-week', 'day')",Kenya,2020,Offshore Wind,2020,A1,retrofit,power,4.13150478266
416,"('winter', 'all-week', 'day')",Kenya,2020,Offshore Wind,2020,A1,retrofit,power,6.79976624084
417,"('winter', 'all-week', 'day')",Kenya,2020,Offshore Wind,2020,A1,retrofit,power,49.70719359509
418,"('winter', 'all-week', 'day')",Kenya,2020,Offshore Wind,2020,A1,retrofit,power,6.79976624084
419,"('winter', 'all-week', 'day')",Kenya,2020,Offshore Wind,2020,A1,retrofit,power,31.52583053712
420,"('winter', 'all-week', 'day')",Kenya,2020,Offshore Wind,2020,A1,retrofit,power,15.23521853421
421,"('winter', 'all-week', 'day')",Kenya,2020,Offshore Wind,2020,A1,retrofit,power,9.73944775823
422,"('winter', 'all-week', 'day')",Kenya,2020,Offshore Wind,2020,A1,retrofit,power,9.73944775823
423,"('winter', 'all-week', 'day')",Kenya,2020,Oil Fired Gas Turbine (SCGT),2020,A1,retrofit,power,8.29899369252
424,"('winter', 'all-week', 'day')",Kenya,2020,Oil Fired Gas Turbine (SCGT),2020,A1,retrofit,power,1.41141140119
425,"('winter', 'all-week', 'day')",Kenya,2020,Oil Fired Gas Turbine (SCGT),2020,A1,retrofit,power,2.32294588383
426,"('winter', 'all-week', 'day')",Kenya,2020,Oil Fired Gas Turbine (SCGT),2020,A1,retrofit,power,47.02110138088
427,"('winter', 'all-week', 'day')",Kenya,2020,Oil Fired Gas Turbine (SCGT),2020,A1,retrofit,power,2.32294588383
428,"('winter', 'all-week', 'day')",Kenya,2020,Oil Fired Gas Turbine (SCGT),2020,A1,retrofit,power,28.83973832292
429,"('winter', 'all-week', 'day')",Kenya,2020,Oil Fired Gas Turbine (SCGT),2020,A1,retrofit,power,5.20467459094
430,"('winter', 'all-week', 'day')",Kenya,2020,Oil Fired Gas Turbine (SCGT),2020,A1,retrofit,power,3.32720319261
431,"('winter', 'all-week', 'day')",Kenya,2020,Oil Fired Gas Turbine (SCGT),2020,A1,retrofit,power,3.32720319261
432,"('winter', 'all-week', 'day')",Kenya,2020,Onshore Wind,2020,A1,retrofit,power,8.51579764615
433,"('winter', 'all-week', 'day')",Kenya,2020,Onshore Wind,2020,A1,retrofit,power,1.54862909336
434,"('winter', 'all-week', 'day')",Kenya,2020,Onshore Wind,2020,A1,retrofit,power,2.54878333553
435,"('winter', 'all-week', 'day')",Kenya,2020,Onshore Wind,2020,A1,retrofit,power,47.15660385190
436,"('winter', 'all-week', 'day')",Kenya,2020,Onshore Wind,2020,A1,retrofit,power,2.54878333553
437,"('winter', 'all-week', 'day')",Kenya,2020,Onshore Wind,2020,A1,retrofit,power,28.97524079394
438,"('winter', 'all-week', 'day')",Kenya,2020,Onshore Wind,2020,A1,retrofit,power,5.71067489978
439,"('winter', 'all-week', 'day')",Kenya,2020,Onshore Wind,2020,A1,retrofit,power,3.65067495534
440,"('winter', 'all-week', 'day')",Kenya,2020,Onshore Wind,2020,A1,retrofit,power,3.65067495534
441,"('winter', 'all-week', 'day')",Kenya,2020,Small Hydropower Plant (<10MW),2020,A1,retrofit,power,10.30388170606
442,"('winter', 'all-week', 'day')",Kenya,2020,Small Hydropower Plant (<10MW),2020,A1,retrofit,power,2.68032786546
443,"('winter', 'all-week', 'day')",Kenya,2020,Small Hydropower Plant (<10MW),2020,A1,retrofit,power,4.41137089794
444,"('winter', 'all-week', 'day')",Kenya,2020,Small Hydropower Plant (<10MW),2020,A1,retrofit,power,50.23623469763
445,"('winter', 'all-week', 'day')",Kenya,2020,Small Hydropower Plant (<10MW),2020,A1,retrofit,power,4.41137089794
446,"('winter', 'all-week', 'day')",Kenya,2020,Small Hydropower Plant (<10MW),2020,A1,retrofit,power,31.27237918891
447,"('winter', 'all-week', 'day')",Kenya,2020,Small Hydropower Plant (<10MW),2020,A1,retrofit,power,9.88389716538
448,"('winter', 'all-week', 'day')",Kenya,2020,Small Hydropower Plant (<10MW),2020,A1,retrofit,power,6.31849854947
449,"('winter', 'all-week', 'day')",Kenya,2020,Small Hydropower Plant (<10MW),2020,A1,retrofit,power,6.31849854947
450,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Distributed with Storage),2020,A1,retrofit,power,12.20869325683
451,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Distributed with Storage),2020,A1,retrofit,power,3.88590479632
452,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Distributed with Storage),2020,A1,retrofit,power,6.39554959665
453,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Distributed with Storage),2020,A1,retrofit,power,49.30591719907
454,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Distributed with Storage),2020,A1,retrofit,power,6.39554959665
455,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Distributed with Storage),2020,A1,retrofit,power,31.18782790798
456,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Distributed with Storage),2020,A1,retrofit,power,14.32955056258
457,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Distributed with Storage),2020,A1,retrofit,power,9.16047970204
458,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Distributed with Storage),2020,A1,retrofit,power,9.16047970204
459,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Utility),2020,A1,retrofit,power,7.91406454895
460,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Utility),2020,A1,retrofit,power,1.16778536096
461,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Utility),2020,A1,retrofit,power,1.92197802595
462,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Utility),2020,A1,retrofit,power,46.62177425665
463,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Utility),2020,A1,retrofit,power,1.92197802595
464,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Utility),2020,A1,retrofit,power,28.50368496556
465,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Utility),2020,A1,retrofit,power,4.30628569043
466,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Utility),2020,A1,retrofit,power,2.75288844181
467,"('winter', 'all-week', 'day')",Kenya,2020,Solar PV (Utility),2020,A1,retrofit,power,2.75288844181
468,"('spring', 'all-week', 'night')",Kenya,2020,Biomass Power Plant,2020,A1,retrofit,power,9.69593392486
469,"('spring', 'all-week', 'night')",Kenya,2020,Biomass Power Plant,2020,A1,retrofit,power,2.29555078874
470,"('spring', 'all-week', 'night')",Kenya,2020,Biomass Power Plant,2020,A1,retrofit,power,3.77809195918
471,"('spring', 'all-week', 'night')",Kenya,2020,Biomass Power Plant,2020,A1,retrofit,power,48.58152448883
472,"('spring', 'all-week', 'night')",Kenya,2020,Biomass Power Plant,2020,A1,retrofit,power,3.77809195918
473,"('spring', 'all-week', 'night')",Kenya,2020,Biomass Power Plant,2020,A1,retrofit,power,30.12612190477
474,"('spring', 'all-week', 'night')",Kenya,2020,Biomass Power Plant,2020,A1,retrofit,power,9.48750163377
475,"('spring', 'all-week', 'night')",Kenya,2020,Biomass Power Plant,2020,A1,retrofit,power,36.02729800992
476,"('spring', 'all-week', 'night')",Kenya,2020,Biomass Power Plant,2020,A1,retrofit,power,inf
477,"('spring', 'all-week', 'night')",Kenya,2020,CSP with Storage,2020,A1,retrofit,power,13.14227781526
478,"('spring', 'all-week', 'night')",Kenya,2020,CSP with Storage,2020,A1,retrofit,power,4.47678109913
479,"('spring', 'all-week', 'night')",Kenya,2020,CSP with Storage,2020,A1,retrofit,power,7.36803351169
480,"('spring', 'all-week', 'night')",Kenya,2020,CSP with Storage,2020,A1,retrofit,power,50.73548942034
481,"('spring', 'all-week', 'night')",Kenya,2020,CSP with Storage,2020,A1,retrofit,power,7.36803351169
482,"('spring', 'all-week', 'night')",Kenya,2020,CSP with Storage,2020,A1,retrofit,power,32.28008683628
483,"('spring', 'all-week', 'night')",Kenya,2020,CSP with Storage,2020,A1,retrofit,power,18.50252665434
484,"('spring', 'all-week', 'night')",Kenya,2020,CSP with Storage,2020,A1,retrofit,power,70.26044868134
485,"('spring', 'all-week', 'night')",Kenya,2020,CSP with Storage,2020,A1,retrofit,power,inf
486,"('spring', 'all-week', 'night')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,11.02040709357
487,"('spring', 'all-week', 'night')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,3.13382494616
488,"('spring', 'all-week', 'night')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,5.15775150993
489,"('spring', 'all-week', 'night')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,49.40932021928
490,"('spring', 'all-week', 'night')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,5.15775150993
491,"('spring', 'all-week', 'night')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,30.95391763522
492,"('spring', 'all-week', 'night')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,12.95208878315
493,"('spring', 'all-week', 'night')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,49.18352704184
494,"('spring', 'all-week', 'night')",Kenya,2020,CSP without Storage,2020,A1,retrofit,power,inf
495,"('spring', 'all-week', 'night')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,9.65900016903
496,"('spring', 'all-week', 'night')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,2.27217499392
497,"('spring', 'all-week', 'night')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,3.73961929686
498,"('spring', 'all-week', 'night')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,49.09008815367
499,"('spring', 'all-week', 'night')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,3.73961929686
500,"('spring', 'all-week', 'night')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,30.42264313590
501,"('spring', 'all-week', 'night')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,9.39088947217
502,"('spring', 'all-week', 'night')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,35.66042840308
503,"('spring', 'all-week', 'night')",Kenya,2020,Coal Power Plant,2020,A1,retrofit,power,inf
504,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,7.79838105542
505,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,1.09456795999
506,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,1.80147438685
507,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,47.39555394543
508,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,1.80147438685
509,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,28.94015136138
510,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,4.52383952116
511,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,17.17856574402
512,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (CCGT),2020,A1,retrofit,power,inf
513,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,7.10581353489
514,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,0.65623408623
515,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,1.08004988630
516,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,46.27536378236
517,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,1.08004988630
518,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,28.09400072440
519,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,2.71220559124
520,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,10.29916861056
521,"('spring', 'all-week', 'night')",Kenya,2020,Gas Power Plant (SCGT),2020,A1,retrofit,power,inf
522,"('spring', 'all-week', 'night')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,12.05968750737
523,"('spring', 'all-week', 'night')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,3.79159735995
524,"('spring', 'all-week', 'night')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,6.24033527430
525,"('spring', 'all-week', 'night')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,49.37153501516
526,"('spring', 'all-week', 'night')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,6.24033527430
527,"('spring', 'all-week', 'night')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,31.19017195720
528,"('spring', 'all-week', 'night')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,15.67066221391
529,"('spring', 'all-week', 'night')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,59.50688539684
530,"('spring', 'all-week', 'night')",Kenya,2020,Geothermal Power Plant,2020,A1,retrofit,power,inf
531,"('spring', 'all-week', 'night')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,10.22584431174
532,"('spring', 'all-week', 'night')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,2.63093710956
533,"('spring', 'all-week', 'night')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,4.33008194552
534,"('spring', 'all-week', 'night')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,50.18746132618
535,"('spring', 'all-week', 'night')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,4.33008194552
536,"('spring', 'all-week', 'night')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,31.22360581746
537,"('spring', 'all-week', 'night')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,10.87365332040
538,"('spring', 'all-week', 'night')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,41.29099272331
539,"('spring', 'all-week', 'night')",Kenya,2020,Large Hydropower Plant (Dam) (>100MW),2020,A1,retrofit,power,inf
540,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,7.85465338740
541,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,1.13018335997
542,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,1.86009139933
543,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,46.74338869018
544,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,1.86009139933
545,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,28.56202563222
546,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,4.67103797172
547,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,17.73752888891
548,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Power Plant,2020,A1,retrofit,power,inf
549,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,7.59900674640
550,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,0.96838168845
551,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,1.59379281496
552,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,43.32820352900
553,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,1.59379281496
554,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,26.44168345073
555,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,4.00231165237
556,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,15.19814504958
557,"('spring', 'all-week', 'night')",Kenya,2020,Light Fuel Oil Standalone Generator (1kW),2020,A1,retrofit,power,inf
558,"('spring', 'all-week', 'night')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,9.53303170766
559,"('spring', 'all-week', 'night')",Kenya,2020,Medium Hydropower Plant (10-100MW),2020,A1,retrofit,power,2.19244811963
