,timeslice,commodity,region,installed,technology,year,agent,category,sector,supply
2999,"('autumn', 'all-week', 'night')",solar,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3000,"('autumn', 'all-week', 'night')",solar,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3001,"('autumn', 'all-week', 'night')",solar,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3002,"('autumn', 'all-week', 'night')",solar,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3003,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3004,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3005,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3006,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3007,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3008,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3009,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3010,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3011,"('autumn', 'all-week', 'night')",uranium,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3012,"('autumn', 'all-week', 'night')",uranium,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3013,"('autumn', 'all-week', 'night')",uranium,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3014,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3015,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3016,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3017,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3018,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3019,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3020,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3021,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3022,"('autumn', 'all-week', 'night')",wind,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3023,"('autumn', 'all-week', 'night')",wind,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3024,"('autumn', 'all-week', 'night')",wind,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3025,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.05930166113
3026,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,4.29301631754
3027,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.36722979458
3028,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.30309737909
3029,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.18309974527
3030,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.47125053376
3031,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.08909664766
3032,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00264858901
3033,"('autumn', 'all-week', 'night')",electricity,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3034,"('autumn', 'all-week', 'night')",electricity,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,3.24225933196
3035,"('autumn', 'all-week', 'night')",electricity,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3036,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,5.93321442134
3037,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3038,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3039,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,21.01544548037
3040,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3041,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,36.49354060560
3042,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3043,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3044,"('autumn', 'all-week', 'day')",CO2f,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3045,"('autumn', 'all-week', 'day')",CO2f,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3046,"('autumn', 'all-week', 'day')",CO2f,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3047,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3048,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3049,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3050,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3051,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3052,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3053,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3054,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3055,"('autumn', 'all-week', 'day')",biomass,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3056,"('autumn', 'all-week', 'day')",biomass,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3057,"('autumn', 'all-week', 'day')",biomass,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3058,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3059,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3060,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3061,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3062,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3063,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3064,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3065,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3066,"('autumn', 'all-week', 'day')",coal,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3067,"('autumn', 'all-week', 'day')",coal,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3068,"('autumn', 'all-week', 'day')",coal,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3069,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3070,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3071,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3072,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3073,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3074,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3075,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3076,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3077,"('autumn', 'all-week', 'day')",gas,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3078,"('autumn', 'all-week', 'day')",gas,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3079,"('autumn', 'all-week', 'day')",gas,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3080,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3081,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3082,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3083,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3084,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3085,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3086,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3087,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3088,"('autumn', 'all-week', 'day')",geothermal,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3089,"('autumn', 'all-week', 'day')",geothermal,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3090,"('autumn', 'all-week', 'day')",geothermal,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3091,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3092,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3093,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3094,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3095,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3096,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3097,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3098,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3099,"('autumn', 'all-week', 'day')",hydro,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3100,"('autumn', 'all-week', 'day')",hydro,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3101,"('autumn', 'all-week', 'day')",hydro,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3102,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3103,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3104,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3105,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3106,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3107,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3108,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3109,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3110,"('autumn', 'all-week', 'day')",hfo,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3111,"('autumn', 'all-week', 'day')",hfo,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3112,"('autumn', 'all-week', 'day')",hfo,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3113,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3114,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3115,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3116,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3117,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3118,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3119,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3120,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3121,"('autumn', 'all-week', 'day')",lfo,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3122,"('autumn', 'all-week', 'day')",lfo,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3123,"('autumn', 'all-week', 'day')",lfo,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3124,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3125,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3126,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3127,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3128,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3129,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3130,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3131,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3132,"('autumn', 'all-week', 'day')",solar,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3133,"('autumn', 'all-week', 'day')",solar,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3134,"('autumn', 'all-week', 'day')",solar,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3135,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3136,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3137,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3138,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3139,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3140,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3141,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3142,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3143,"('autumn', 'all-week', 'day')",uranium,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3144,"('autumn', 'all-week', 'day')",uranium,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3145,"('autumn', 'all-week', 'day')",uranium,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3146,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3147,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3148,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3149,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3150,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.00000000000
3151,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.00000000000
3152,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.00000000000
3153,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.00000000000
3154,"('autumn', 'all-week', 'day')",wind,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.00000000000
3155,"('autumn', 'all-week', 'day')",wind,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3156,"('autumn', 'all-week', 'day')",wind,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3157,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Biomass Power Plant,2030.00000000000,A1,retrofit,power,0.05933214421
3158,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,4.29522307506
3159,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Large Hydropower Plant (Dam) (>100MW),2030.00000000000,A1,retrofit,power,0.36741856328
3160,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Light Fuel Oil Power Plant,2030.00000000000,A1,retrofit,power,0.30325318153
3161,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Medium Hydropower Plant (10-100MW),2030.00000000000,A1,retrofit,power,0.18319386482
3162,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Oil Fired Gas Turbine (SCGT),2030.00000000000,A1,retrofit,power,0.47149277268
3163,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Onshore Wind,2030.00000000000,A1,retrofit,power,0.06117635311
3164,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Solar PV (Distributed with Storage),2030.00000000000,A1,retrofit,power,0.01589970283
3165,"('autumn', 'all-week', 'day')",electricity,Kenya,2020.00000000000,Solar PV (Utility),2030.00000000000,A1,retrofit,power,0.01008437811
3166,"('autumn', 'all-week', 'day')",electricity,Kenya,2025.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,3.24392596437
3167,"('autumn', 'all-week', 'day')",electricity,Kenya,2030.00000000000,Geothermal Power Plant,2030.00000000000,A1,retrofit,power,0.00000000000
3168,"('winter', 'all-week', 'night')",CO2f,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3169,"('winter', 'all-week', 'night')",biomass,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3170,"('winter', 'all-week', 'night')",coal,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3171,"('winter', 'all-week', 'night')",gas,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3172,"('winter', 'all-week', 'night')",geothermal,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3173,"('winter', 'all-week', 'night')",hydro,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3174,"('winter', 'all-week', 'night')",hfo,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3175,"('winter', 'all-week', 'night')",lfo,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3176,"('winter', 'all-week', 'night')",solar,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3177,"('winter', 'all-week', 'night')",uranium,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3178,"('winter', 'all-week', 'night')",wind,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3179,"('winter', 'all-week', 'night')",electricity,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3180,"('winter', 'all-week', 'day')",CO2f,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3181,"('winter', 'all-week', 'day')",biomass,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3182,"('winter', 'all-week', 'day')",coal,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3183,"('winter', 'all-week', 'day')",gas,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
3184,"('winter', 'all-week', 'day')",geothermal,Kenya,2035.00000000000,Geothermal Power Plant,2035.00000000000,A1,newcapa,power,0.00000000000
