ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Biomass Power Plant,Eswatini,PJ/y,3.7843199999999997,2.649024,1.8543167999999997,1.2980217599999997,0.9086152319999997,0.6360306623999997,0.44522146367999976
Medium Hydropower Plant (10-100MW),Eswatini,PJ/y,1.608336,1.1258351999999998,0.7880846399999998,0.5516592479999998,0.3861614735999998,0.27031303151999986,0.18921912206399988
Solar PV (Distributed with Storage),Eswatini,PJ/y,0.025228800000000003,0.01766016,0.012362112,0.0086534784,0.0060574348799999995,0.004240204415999999,0.0029681430911999993
