Unnamed: 0,RegionName,ProcessName,Timeslice,electricity,gas,heat,CO2f,wind
0,Mozambique,electricity_demand,1,5.979,0,0,0,0
1,Mozambique,electricity_demand,2,5.979,0,0,0,0
2,Mozambique,electricity_demand,3,5.979,0,0,0,0
3,Mozambique,electricity_demand,4,5.979,0,0,0,0
4,Mozambique,electricity_demand,5,5.979,0,0,0,0
5,Mozambique,electricity_demand,6,5.979,0,0,0,0
6,Mozambique,electricity_demand,7,5.979,0,0,0,0
7,Mozambique,electricity_demand,8,5.979,0,0,0,0
