,commodity,region,technology,year,supply
0,electricity,Kenya,Geothermal Power Plant,2055,723.73650000000
1,electricity,Kenya,Medium Hydropower Plant (10-100MW),2055,145.25930000000
2,electricity,Kenya,Medium Hydropower Plant (10-100MW),2060,145.25930000000
3,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2055,284.81020000000
4,electricity,Kenya,Solar PV (Utility),2055,4.61610000000
5,electricity,Kenya,Coal Power Plant,2055,0.00030000000
6,electricity,Kenya,Coal Power Plant,2060,0.00030000000
7,electricity,Kenya,Gas Power Plant (CCGT),2055,0.00020000000
8,electricity,Kenya,Gas Power Plant (CCGT),2060,0.00020000000
9,electricity,Kenya,Gas Power Plant (SCGT),2055,0.00020000000
10,electricity,Kenya,Gas Power Plant (SCGT),2060,0.00020000000
11,electricity,Kenya,Geothermal Power Plant,2055,360.33330000000
12,electricity,Kenya,Geothermal Power Plant,2060,360.33330000000
13,electricity,Kenya,Medium Hydropower Plant (10-100MW),2055,553.53980000000
14,electricity,Kenya,Medium Hydropower Plant (10-100MW),2060,553.53980000000
15,electricity,Kenya,Nuclear Power Plant,2055,0.00010000000
16,electricity,Kenya,Nuclear Power Plant,2060,0.00010000000
17,electricity,Kenya,Offshore Wind,2055,0.00010000000
18,electricity,Kenya,Offshore Wind,2060,0.00010000000
19,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2055,409.38790000000
20,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2060,409.38790000000
21,electricity,Kenya,Solar PV (Utility),2055,27.60430000000
22,electricity,Kenya,Solar PV (Utility),2060,27.60430000000
23,electricity,Kenya,CSP without Storage,2055,0.00020000000
24,electricity,Kenya,CSP without Storage,2060,0.00020000000
25,electricity,Kenya,Coal Power Plant,2055,0.00170000000
26,electricity,Kenya,Coal Power Plant,2060,0.00170000000
27,electricity,Kenya,Gas Power Plant (CCGT),2055,0.00100000000
28,electricity,Kenya,Gas Power Plant (CCGT),2060,0.00100000000
29,electricity,Kenya,Gas Power Plant (SCGT),2055,0.00140000000
30,electricity,Kenya,Gas Power Plant (SCGT),2060,0.00140000000
31,electricity,Kenya,Geothermal Power Plant,2055,360.33330000000
32,electricity,Kenya,Geothermal Power Plant,2060,360.33330000000
33,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2055,279.79920000000
34,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2060,279.79920000000
35,electricity,Kenya,Medium Hydropower Plant (10-100MW),2055,0.55580000000
36,electricity,Kenya,Medium Hydropower Plant (10-100MW),2060,0.55580000000
