,commodity,region,technology,year,supply
0,electricity,Kenya,Biomass Power Plant,2040,1.47130000000
1,electricity,Kenya,Biomass Power Plant,2045,0.88280000000
2,electricity,Kenya,Geothermal Power Plant,2040,276.63370000000
3,electricity,Kenya,Geothermal Power Plant,2045,272.30450000000
4,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2040,7.82040000000
5,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,4.69230000000
6,electricity,Kenya,Light Fuel Oil Power Plant,2040,7.52020000000
7,electricity,Kenya,Light Fuel Oil Power Plant,2045,4.51210000000
8,electricity,Kenya,Medium Hydropower Plant (10-100MW),2040,3.89920000000
9,electricity,Kenya,Medium Hydropower Plant (10-100MW),2045,2.33950000000
10,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2040,11.69230000000
11,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2045,7.01540000000
12,electricity,Kenya,Onshore Wind,2040,1.99850000000
13,electricity,Kenya,Onshore Wind,2045,1.19910000000
14,electricity,Kenya,Solar PV (Distributed with Storage),2040,0.22820000000
15,electricity,Kenya,Solar PV (Distributed with Storage),2045,0.13690000000
16,electricity,Kenya,Solar PV (Utility),2040,0.12410000000
17,electricity,Kenya,Solar PV (Utility),2045,0.07450000000
18,electricity,Kenya,Geothermal Power Plant,2040,223.45620000000
19,electricity,Kenya,Geothermal Power Plant,2045,223.45620000000
20,electricity,Kenya,Geothermal Power Plant,2040,142.96450000000
21,electricity,Kenya,Geothermal Power Plant,2045,142.96450000000
22,electricity,Kenya,Geothermal Power Plant,2040,132.89570000000
23,electricity,Kenya,Geothermal Power Plant,2045,132.89570000000
24,electricity,Kenya,Biomass Power Plant,2045,40.95260000000
25,electricity,Kenya,Coal Power Plant,2045,348.19610000000
26,electricity,Kenya,Gas Power Plant (SCGT),2045,46.62810000000
27,electricity,Kenya,Geothermal Power Plant,2045,342.55490000000
28,electricity,Kenya,Onshore Wind,2045,19.65350000000
