,commodity,region,technology,year,supply
0,electricity,Kenya,Medium Hydropower Plant (10-100MW),2075,2295.70820000000
1,electricity,Kenya,Medium Hydropower Plant (10-100MW),2075,1051.36310000000
2,electricity,Kenya,Medium Hydropower Plant (10-100MW),2080,1051.36310000000
3,electricity,Kenya,Medium Hydropower Plant (10-100MW),2075,1136.72450000000
4,electricity,Kenya,Medium Hydropower Plant (10-100MW),2080,1136.72450000000
5,electricity,Kenya,Medium Hydropower Plant (10-100MW),2075,1154.75100000000
6,electricity,Kenya,Medium Hydropower Plant (10-100MW),2080,1154.75100000000
7,electricity,Kenya,CSP without Storage,2075,315.99040000000
8,electricity,Kenya,Medium Hydropower Plant (10-100MW),2075,1226.66540000000
9,electricity,Kenya,Medium Hydropower Plant (10-100MW),2080,1226.66540000000
10,electricity,Kenya,CSP without Storage,2075,734.15890000000
11,electricity,Kenya,CSP without Storage,2080,734.15890000000
12,electricity,Kenya,Offshore Wind,2075,231.25070000000
13,electricity,Kenya,Offshore Wind,2080,231.25070000000
14,electricity,Kenya,Onshore Wind,2075,697.85640000000
15,electricity,Kenya,Onshore Wind,2080,697.85640000000
16,electricity,Kenya,Solar PV (Utility),2075,286.97060000000
17,electricity,Kenya,Solar PV (Utility),2080,286.97060000000
18,electricity,Kenya,Gas Power Plant (SCGT),2075,346.06450000000
19,electricity,Kenya,Gas Power Plant (SCGT),2080,346.06450000000
20,electricity,Kenya,Gas Power Plant (SCGT),2075,1165.55410000000
21,electricity,Kenya,Gas Power Plant (SCGT),2080,1165.55410000000
22,electricity,Kenya,Gas Power Plant (SCGT),2075,9667.93460000000
23,electricity,Kenya,Gas Power Plant (SCGT),2080,9667.93460000000
24,electricity,Kenya,Gas Power Plant (SCGT),2080,1758.37390000000
