,commodity,region,technology,year,supply
0,electricity,Kenya,Coal Power Plant,2060,0.00400000000
1,electricity,Kenya,Coal Power Plant,2065,0.00400000000
2,electricity,Kenya,Gas Power Plant (CCGT),2060,0.00340000000
3,electricity,Kenya,Medium Hydropower Plant (10-100MW),2060,229.40320000000
4,electricity,Kenya,Medium Hydropower Plant (10-100MW),2065,229.40320000000
5,electricity,Kenya,Nuclear Power Plant,2060,0.00310000000
6,electricity,Kenya,Nuclear Power Plant,2065,0.00310000000
7,electricity,Kenya,CSP without Storage,2060,0.00340000000
8,electricity,Kenya,CSP without Storage,2065,0.00340000000
9,electricity,Kenya,Coal Power Plant,2060,10.09170000000
10,electricity,Kenya,Coal Power Plant,2065,10.09170000000
11,electricity,Kenya,Gas Power Plant (CCGT),2060,8.47750000000
12,electricity,Kenya,Gas Power Plant (CCGT),2065,8.47750000000
13,electricity,Kenya,Gas Power Plant (SCGT),2060,8.52030000000
14,electricity,Kenya,Geothermal Power Plant,2060,360.33330000000
15,electricity,Kenya,Medium Hydropower Plant (10-100MW),2060,469.39600000000
16,electricity,Kenya,Medium Hydropower Plant (10-100MW),2065,469.39600000000
17,electricity,Kenya,Nuclear Power Plant,2060,7.68360000000
18,electricity,Kenya,Nuclear Power Plant,2065,7.68360000000
19,electricity,Kenya,Offshore Wind,2060,0.00570000000
20,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2060,257.30040000000
21,electricity,Kenya,Solar PV (Utility),2060,127.56250000000
22,electricity,Kenya,Coal Power Plant,2060,909.03560000000
23,electricity,Kenya,Coal Power Plant,2065,909.03560000000
24,electricity,Kenya,Geothermal Power Plant,2060,360.33290000000
25,electricity,Kenya,Geothermal Power Plant,2065,360.33290000000
26,electricity,Kenya,Offshore Wind,2060,0.00040000000
27,electricity,Kenya,Offshore Wind,2065,0.00040000000
28,electricity,Kenya,Solar PV (Utility),2060,148.02430000000
29,electricity,Kenya,Solar PV (Utility),2065,148.02430000000
30,electricity,Kenya,Coal Power Plant,2060,1156.42520000000
31,electricity,Kenya,Coal Power Plant,2065,1156.42520000000
32,electricity,Kenya,Geothermal Power Plant,2060,360.33300000000
33,electricity,Kenya,Geothermal Power Plant,2065,360.33300000000
34,electricity,Kenya,Offshore Wind,2060,0.00030000000
35,electricity,Kenya,Offshore Wind,2065,0.00030000000
36,electricity,Kenya,Solar PV (Utility),2060,166.20990000000
37,electricity,Kenya,Solar PV (Utility),2065,166.20990000000
38,electricity,Kenya,Coal Power Plant,2060,1180.02410000000
39,electricity,Kenya,Coal Power Plant,2065,1180.02410000000
40,electricity,Kenya,Geothermal Power Plant,2060,188.33950000000
41,electricity,Kenya,Geothermal Power Plant,2065,188.33950000000
42,electricity,Kenya,Solar PV (Utility),2060,181.83440000000
43,electricity,Kenya,Solar PV (Utility),2065,181.83440000000
44,electricity,Kenya,Coal Power Plant,2060,564.04910000000
45,electricity,Kenya,Coal Power Plant,2065,564.04910000000
46,electricity,Kenya,Geothermal Power Plant,2060,723.73650000000
47,electricity,Kenya,Geothermal Power Plant,2065,723.73650000000
48,electricity,Kenya,Solar PV (Utility),2060,182.39220000000
49,electricity,Kenya,Solar PV (Utility),2065,182.39220000000
50,electricity,Kenya,Gas Power Plant (SCGT),2065,1652.79690000000
