ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Light Fuel Oil Power Plant,Burkina Faso,PJ/y,8.40718224,5.885027567999999,4.119519297599999,2.8836635083199993,2.0185644558239995,1.4129951190767995,0.9890965833537596
Medium Hydropower Plant (10-100MW),Burkina Faso,PJ/y,0.9460799999999999,0.662256,0.4635791999999999,0.3245054399999999,0.22715380799999993,0.15900766559999993,0.11130536591999994
Solar PV (Distributed with Storage),Burkina Faso,PJ/y,0.851472,0.5960304,0.41722127999999997,0.29205489599999995,0.20443842719999997,0.14310689903999996,0.10017482932799997
