Unnamed: 0,RegionName,ProcessName,Timeslice,electricity,gas,heat,CO2f,wind
0,Mauritania,electricity_demand,1,42.714,0,0,0,0
1,Mauritania,electricity_demand,2,42.714,0,0,0,0
2,Mauritania,electricity_demand,3,42.714,0,0,0,0
3,Mauritania,electricity_demand,4,42.714,0,0,0,0
4,Mauritania,electricity_demand,5,42.714,0,0,0,0
5,Mauritania,electricity_demand,6,42.714,0,0,0,0
6,Mauritania,electricity_demand,7,42.714,0,0,0,0
7,Mauritania,electricity_demand,8,42.714,0,0,0,0
