,timeslice,commodity,region,technology,year,agent,category,sector,supply
14,"('winter', 'all-week', 'night')",biomass,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
15,"('winter', 'all-week', 'night')",biomass,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
16,"('winter', 'all-week', 'night')",biomass,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
17,"('winter', 'all-week', 'night')",biomass,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
18,"('winter', 'all-week', 'night')",biomass,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
19,"('winter', 'all-week', 'night')",biomass,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
20,"('winter', 'all-week', 'night')",biomass,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
21,"('winter', 'all-week', 'night')",biomass,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
22,"('winter', 'all-week', 'night')",biomass,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
23,"('winter', 'all-week', 'night')",biomass,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
24,"('winter', 'all-week', 'night')",coal,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
25,"('winter', 'all-week', 'night')",coal,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
26,"('winter', 'all-week', 'night')",coal,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
27,"('winter', 'all-week', 'night')",coal,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
28,"('winter', 'all-week', 'night')",coal,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
29,"('winter', 'all-week', 'night')",coal,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
30,"('winter', 'all-week', 'night')",coal,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
31,"('winter', 'all-week', 'night')",coal,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
32,"('winter', 'all-week', 'night')",coal,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
33,"('winter', 'all-week', 'night')",coal,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
34,"('winter', 'all-week', 'night')",coal,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
35,"('winter', 'all-week', 'night')",coal,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
36,"('winter', 'all-week', 'night')",gas,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
37,"('winter', 'all-week', 'night')",gas,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
38,"('winter', 'all-week', 'night')",gas,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
39,"('winter', 'all-week', 'night')",gas,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
40,"('winter', 'all-week', 'night')",gas,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
41,"('winter', 'all-week', 'night')",gas,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
42,"('winter', 'all-week', 'night')",gas,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
43,"('winter', 'all-week', 'night')",gas,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
44,"('winter', 'all-week', 'night')",gas,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
45,"('winter', 'all-week', 'night')",gas,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
46,"('winter', 'all-week', 'night')",gas,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
47,"('winter', 'all-week', 'night')",gas,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
48,"('winter', 'all-week', 'night')",geothermal,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
49,"('winter', 'all-week', 'night')",geothermal,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
50,"('winter', 'all-week', 'night')",geothermal,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
51,"('winter', 'all-week', 'night')",geothermal,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
52,"('winter', 'all-week', 'night')",geothermal,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
53,"('winter', 'all-week', 'night')",geothermal,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
54,"('winter', 'all-week', 'night')",geothermal,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
55,"('winter', 'all-week', 'night')",geothermal,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
56,"('winter', 'all-week', 'night')",geothermal,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
57,"('winter', 'all-week', 'night')",geothermal,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
58,"('winter', 'all-week', 'night')",geothermal,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
59,"('winter', 'all-week', 'night')",geothermal,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
60,"('winter', 'all-week', 'night')",hydro,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
61,"('winter', 'all-week', 'night')",hydro,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
62,"('winter', 'all-week', 'night')",hydro,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
63,"('winter', 'all-week', 'night')",hydro,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
64,"('winter', 'all-week', 'night')",hydro,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
65,"('winter', 'all-week', 'night')",hydro,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
66,"('winter', 'all-week', 'night')",hydro,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
67,"('winter', 'all-week', 'night')",hydro,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
68,"('winter', 'all-week', 'night')",hydro,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
69,"('winter', 'all-week', 'night')",hydro,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
70,"('winter', 'all-week', 'night')",hydro,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
71,"('winter', 'all-week', 'night')",hydro,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
72,"('winter', 'all-week', 'night')",hfo,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
73,"('winter', 'all-week', 'night')",hfo,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
74,"('winter', 'all-week', 'night')",hfo,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
75,"('winter', 'all-week', 'night')",hfo,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
76,"('winter', 'all-week', 'night')",hfo,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
77,"('winter', 'all-week', 'night')",hfo,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
78,"('winter', 'all-week', 'night')",hfo,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
79,"('winter', 'all-week', 'night')",hfo,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
80,"('winter', 'all-week', 'night')",hfo,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
81,"('winter', 'all-week', 'night')",hfo,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
82,"('winter', 'all-week', 'night')",hfo,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
83,"('winter', 'all-week', 'night')",hfo,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
84,"('winter', 'all-week', 'night')",lfo,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
85,"('winter', 'all-week', 'night')",lfo,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
86,"('winter', 'all-week', 'night')",lfo,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
87,"('winter', 'all-week', 'night')",lfo,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
88,"('winter', 'all-week', 'night')",lfo,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
89,"('winter', 'all-week', 'night')",lfo,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
90,"('winter', 'all-week', 'night')",lfo,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
91,"('winter', 'all-week', 'night')",lfo,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
92,"('winter', 'all-week', 'night')",lfo,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
93,"('winter', 'all-week', 'night')",lfo,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
94,"('winter', 'all-week', 'night')",lfo,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
95,"('winter', 'all-week', 'night')",lfo,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
96,"('winter', 'all-week', 'night')",solar,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
97,"('winter', 'all-week', 'night')",solar,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
98,"('winter', 'all-week', 'night')",solar,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
99,"('winter', 'all-week', 'night')",solar,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
100,"('winter', 'all-week', 'night')",solar,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
101,"('winter', 'all-week', 'night')",solar,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
102,"('winter', 'all-week', 'night')",solar,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
103,"('winter', 'all-week', 'night')",solar,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
104,"('winter', 'all-week', 'night')",solar,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
105,"('winter', 'all-week', 'night')",solar,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
106,"('winter', 'all-week', 'night')",solar,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
107,"('winter', 'all-week', 'night')",solar,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
108,"('winter', 'all-week', 'night')",uranium,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
109,"('winter', 'all-week', 'night')",uranium,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
110,"('winter', 'all-week', 'night')",uranium,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
111,"('winter', 'all-week', 'night')",uranium,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
112,"('winter', 'all-week', 'night')",uranium,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
113,"('winter', 'all-week', 'night')",uranium,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
114,"('winter', 'all-week', 'night')",uranium,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
115,"('winter', 'all-week', 'night')",uranium,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
116,"('winter', 'all-week', 'night')",uranium,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
117,"('winter', 'all-week', 'night')",uranium,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
118,"('winter', 'all-week', 'night')",uranium,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
119,"('winter', 'all-week', 'night')",uranium,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
120,"('winter', 'all-week', 'night')",wind,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
121,"('winter', 'all-week', 'night')",wind,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
122,"('winter', 'all-week', 'night')",wind,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
123,"('winter', 'all-week', 'night')",wind,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
124,"('winter', 'all-week', 'night')",wind,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
125,"('winter', 'all-week', 'night')",wind,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
126,"('winter', 'all-week', 'night')",wind,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
127,"('winter', 'all-week', 'night')",wind,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
128,"('winter', 'all-week', 'night')",wind,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
129,"('winter', 'all-week', 'night')",wind,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
130,"('winter', 'all-week', 'night')",wind,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
131,"('winter', 'all-week', 'night')",wind,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
132,"('winter', 'all-week', 'night')",electricity,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
133,"('winter', 'all-week', 'night')",electricity,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
134,"('winter', 'all-week', 'night')",electricity,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
135,"('winter', 'all-week', 'night')",electricity,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
136,"('winter', 'all-week', 'night')",electricity,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
137,"('winter', 'all-week', 'night')",electricity,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
138,"('winter', 'all-week', 'night')",electricity,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
139,"('winter', 'all-week', 'night')",electricity,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
140,"('winter', 'all-week', 'night')",electricity,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
141,"('winter', 'all-week', 'night')",electricity,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
142,"('winter', 'all-week', 'night')",electricity,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
143,"('winter', 'all-week', 'night')",electricity,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
144,"('winter', 'all-week', 'day')",CO2f,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
145,"('winter', 'all-week', 'day')",CO2f,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
146,"('winter', 'all-week', 'day')",CO2f,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
147,"('winter', 'all-week', 'day')",CO2f,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
148,"('winter', 'all-week', 'day')",CO2f,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
149,"('winter', 'all-week', 'day')",CO2f,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
150,"('winter', 'all-week', 'day')",CO2f,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
151,"('winter', 'all-week', 'day')",CO2f,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
152,"('winter', 'all-week', 'day')",CO2f,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
153,"('winter', 'all-week', 'day')",CO2f,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
154,"('winter', 'all-week', 'day')",CO2f,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
155,"('winter', 'all-week', 'day')",CO2f,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
156,"('winter', 'all-week', 'day')",biomass,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
157,"('winter', 'all-week', 'day')",biomass,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
158,"('winter', 'all-week', 'day')",biomass,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
159,"('winter', 'all-week', 'day')",biomass,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
160,"('winter', 'all-week', 'day')",biomass,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
161,"('winter', 'all-week', 'day')",biomass,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
162,"('winter', 'all-week', 'day')",biomass,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
163,"('winter', 'all-week', 'day')",biomass,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
164,"('winter', 'all-week', 'day')",biomass,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
165,"('winter', 'all-week', 'day')",biomass,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
166,"('winter', 'all-week', 'day')",biomass,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
167,"('winter', 'all-week', 'day')",biomass,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
168,"('winter', 'all-week', 'day')",coal,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
169,"('winter', 'all-week', 'day')",coal,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
170,"('winter', 'all-week', 'day')",coal,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
171,"('winter', 'all-week', 'day')",coal,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
172,"('winter', 'all-week', 'day')",coal,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
173,"('winter', 'all-week', 'day')",coal,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
174,"('winter', 'all-week', 'day')",coal,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
175,"('winter', 'all-week', 'day')",coal,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
176,"('winter', 'all-week', 'day')",coal,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
177,"('winter', 'all-week', 'day')",coal,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
178,"('winter', 'all-week', 'day')",coal,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
179,"('winter', 'all-week', 'day')",coal,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
180,"('winter', 'all-week', 'day')",gas,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
181,"('winter', 'all-week', 'day')",gas,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
182,"('winter', 'all-week', 'day')",gas,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
183,"('winter', 'all-week', 'day')",gas,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
184,"('winter', 'all-week', 'day')",gas,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
185,"('winter', 'all-week', 'day')",gas,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
186,"('winter', 'all-week', 'day')",gas,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
187,"('winter', 'all-week', 'day')",gas,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
188,"('winter', 'all-week', 'day')",gas,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
189,"('winter', 'all-week', 'day')",gas,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
190,"('winter', 'all-week', 'day')",gas,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
191,"('winter', 'all-week', 'day')",gas,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
192,"('winter', 'all-week', 'day')",geothermal,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
193,"('winter', 'all-week', 'day')",geothermal,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
194,"('winter', 'all-week', 'day')",geothermal,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
195,"('winter', 'all-week', 'day')",geothermal,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
196,"('winter', 'all-week', 'day')",geothermal,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
197,"('winter', 'all-week', 'day')",geothermal,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
198,"('winter', 'all-week', 'day')",geothermal,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
199,"('winter', 'all-week', 'day')",geothermal,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
200,"('winter', 'all-week', 'day')",geothermal,Brazil,Onshore Wind,2020.00000000000,A1,newcapa,power,0.00000000000
201,"('winter', 'all-week', 'day')",geothermal,Brazil,Small Hydropower Plant (<10MW),2020.00000000000,A1,newcapa,power,0.00000000000
202,"('winter', 'all-week', 'day')",geothermal,Brazil,Solar PV (Distributed with Storage),2020.00000000000,A1,newcapa,power,0.00000000000
203,"('winter', 'all-week', 'day')",geothermal,Brazil,Solar PV (Utility),2020.00000000000,A1,newcapa,power,0.00000000000
204,"('winter', 'all-week', 'day')",hydro,Brazil,Biomass Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
205,"('winter', 'all-week', 'day')",hydro,Brazil,Coal Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
206,"('winter', 'all-week', 'day')",hydro,Brazil,Gas Power Plant (CCGT),2020.00000000000,A1,newcapa,power,0.00000000000
207,"('winter', 'all-week', 'day')",hydro,Brazil,Gas Power Plant (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
208,"('winter', 'all-week', 'day')",hydro,Brazil,Large Hydropower Plant (Dam) (>100MW),2020.00000000000,A1,newcapa,power,0.00000000000
209,"('winter', 'all-week', 'day')",hydro,Brazil,Medium Hydropower Plant (10-100MW),2020.00000000000,A1,newcapa,power,0.00000000000
210,"('winter', 'all-week', 'day')",hydro,Brazil,Nuclear Power Plant,2020.00000000000,A1,newcapa,power,0.00000000000
211,"('winter', 'all-week', 'day')",hydro,Brazil,Oil Fired Gas Turbine (SCGT),2020.00000000000,A1,newcapa,power,0.00000000000
