RegionName,Unit,2018,2020,2022,2024,2026,2028,2030,2032,2034,2036,2038,2040,2042,2044,2046,2048,2050
Ethiopia,PJ/y,2450.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,PJ/y,541882.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,PJ/y,28583.149999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,PJ/y,11246.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopia,PJ/y,3106.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
