ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Medium Hydropower Plant (10-100MW),Burundi,PJ/y,1.545264,1.0816848,0.7571793599999999,0.5300255519999999,0.3710178863999999,0.25971252047999993,0.18179876433599995
Solar PV (Distributed with Storage),Burundi,PJ/y,0.14821920000000002,0.10375344000000002,0.072627408,0.0508391856,0.03558742992,0.024911200943999998,0.017437840660799998
