lookup,country_code,group,id,powerplant,pp_life_time,year_built,capacity
PHL0PWRHYD002,PHL,PWRHYD002,0,AGUS115141,80.0,1974,0.08
PHL0PWRHYD001,PHL,PWRHYD001,0,AGUS215142,80.0,1974,0.18
PHL1PWRHYD001,PHL,PWRHYD001,1,AGUS415143,80.0,1974,0.158
PHL2PWRHYD001,PHL,PWRHYD001,2,AGUS515144,80.0,1974,0.309
PHL3PWRHYD001,PHL,PWRHYD001,3,AMBUKLAO15145,80.0,1974,0.105
PHL4PWRHYD001,PHL,PWRHYD001,4,ANGAT15146,80.0,1974,0.246
PHL1PWRHYD002,PHL,PWRHYD002,1,BAKUN15152,80.0,1974,0.07
PHL5PWRHYD001,PHL,PWRHYD001,5,BINGA15155,80.0,1974,0.132
PHL2PWRHYD002,PHL,PWRHYD002,2,BOTOCAN15156,80.0,1974,0.023
PHL3PWRHYD002,PHL,PWRHYD002,3,CALIRAYA15160,80.0,1974,0.035
PHL6PWRHYD001,PHL,PWRHYD001,6,CASECNANNIA15162,80.0,1974,0.165
PHL7PWRHYD001,PHL,PWRHYD001,7,Capacity Scaler,80.0,1974,0.1999
PHL8PWRHYD001,PHL,PWRHYD001,8,KALAYAANPSPP15183,80.0,1974,0.74
PHL9PWRHYD001,PHL,PWRHYD001,9,MAGAT15188,80.0,1974,0.36
PHL10PWRHYD001,PHL,PWRHYD001,10,PANTABANGANMAS15204,80.0,1974,0.132
PHL11PWRHYD001,PHL,PWRHYD001,11,PULANGI415210,80.0,1974,0.255
PHL12PWRHYD001,PHL,PWRHYD001,12,SANROQUE15218,80.0,1944,0.412
PHL0PWRHYD003,PHL,PWRHYD003,0,SanLuis15228,80.0,2017,0.001
PHL0PWROHC002,PHL,PWROHC002,0,BAJADADPP15151,30.0,1996,0.059
PHL1PWROHC002,PHL,PWROHC002,1,BAUANGDPP15154,30.0,1996,0.235
PHL2PWROHC002,PHL,PWROHC002,2,CALIBUDPP15159,30.0,1996,0.03
PHL3PWROHC002,PHL,PWROHC002,3,CEBUDPPSalco15163,30.0,1996,0.043
PHL4PWROHC002,PHL,PWROHC002,4,COTABATOLIGHT15165,30.0,1996,0.01
PHL5PWROHC002,PHL,PWROHC002,5,CalumanganDPP15170,30.0,2016,0.023
PHL6PWROHC002,PHL,PWROHC002,6,Capacity Scaler,30.0,1996,0.6514695111
PHL7PWROHC002,PHL,PWROHC002,7,GUIMARASPOWER15178,30.0,1996,0.003
PHL8PWROHC002,PHL,PWROHC002,8,LIMAYCCGT15186,30.0,1996,0.621
PHL9PWROHC002,PHL,PWROHC002,9,MALAYA15191,30.0,1996,0.651
PHL10PWROHC002,PHL,PWROHC002,10,NACDPP15200,30.0,2017,0.011
PHL11PWROHC002,PHL,PWROHC002,11,PACERM115202,30.0,2016,0.011
PHL12PWROHC002,PHL,PWROHC002,12,PB10115205,30.0,1996,0.032
PHL13PWROHC002,PHL,PWROHC002,13,PB10415206,30.0,1996,0.032
PHL14PWROHC002,PHL,PWROHC002,14,PETERSVILLEDPP15209,30.0,1996,0.009
PHL15PWROHC002,PHL,PWROHC002,15,SPPC15223,30.0,1996,0.059
PHL16PWROHC002,PHL,PWROHC002,16,SUBICDPP15225,30.0,1996,0.116
PHL17PWROHC002,PHL,PWROHC002,17,WMPC15240,30.0,1996,0.113
PHL0PWRSOL001,PHL,PWRSOL001,0,ArmeniaSolar15148,20.0,2016,0.009
PHL1PWRSOL001,PHL,PWRSOL001,1,CWHomeDepotS15166,20.0,2017,0.002
PHL2PWRSOL001,PHL,PWRSOL001,2,CabanatuanSola15167,20.0,2016,0.01
PHL3PWRSOL001,PHL,PWRSOL001,3,CalataganSolar15169,20.0,2016,0.063
PHL4PWRSOL001,PHL,PWRSOL001,4,Capacity Scaler,20.0,2014,0.109
PHL5PWRSOL001,PHL,PWRSOL001,5,ClarkSolar15171,20.0,2016,0.022
PHL6PWRSOL001,PHL,PWRSOL001,6,CosmoSolar15172,20.0,2017,0.006
PHL7PWRSOL001,PHL,PWRSOL001,7,CurrimaoSolar15173,20.0,2016,0.02
PHL8PWRSOL001,PHL,PWRSOL001,8,DigosSolar15176,20.0,2016,0.029
PHL9PWRSOL001,PHL,PWRSOL001,9,FirstToledoSo15177,20.0,2017,0.06
PHL10PWRSOL001,PHL,PWRSOL001,10,Helios15179,20.0,2016,0.133
PHL11PWRSOL001,PHL,PWRSOL001,11,IslasolII15181,20.0,2016,0.032
PHL12PWRSOL001,PHL,PWRSOL001,12,IslasolIII15182,20.0,2016,0.048
PHL13PWRSOL001,PHL,PWRSOL001,13,KibaweSolar15184,20.0,2016,0.011
PHL14PWRSOL001,PHL,PWRSOL001,14,MarivelesSolar15195,20.0,2017,0.018
PHL15PWRSOL001,PHL,PWRSOL001,15,MorongSolar15199,20.0,2017,0.005
PHL16PWRSOL001,PHL,PWRSOL001,16,PalauigSolar15212,20.0,2016,0.005
PHL17PWRSOL001,PHL,PWRSOL001,17,Petrosolar15213,20.0,2016,0.05
PHL18PWRSOL001,PHL,PWRSOL001,18,SACASOLP115215,20.0,2014,0.021
PHL19PWRSOL001,PHL,PWRSOL001,19,Sacasun15226,20.0,2016,0.059
PHL20PWRSOL001,PHL,PWRSOL001,20,SanRafaelSola15229,20.0,2017,0.004
PHL21PWRSOL001,PHL,PWRSOL001,21,SarratSolar15230,20.0,2017,0.001
PHL22PWRSOL001,PHL,PWRSOL001,22,Sepalco15231,20.0,2016,0.045
PHL23PWRSOL001,PHL,PWRSOL001,23,SilaySolar15232,20.0,2016,0.025
PHL24PWRSOL001,PHL,PWRSOL001,24,Sta,20.0,2016,0.007
PHL25PWRSOL001,PHL,PWRSOL001,25,ValenzuelaSola15239,20.0,2016,0.009
PHL26PWRSOL001,PHL,PWRSOL001,26,YHGreen15241,20.0,2016,0.015
PHL0PWRWND001,PHL,PWRWND001,0,BANGUIWINDPOW15153,20.0,2009,0.033
PHL1PWRWND001,PHL,PWRWND001,1,BanguiWindPow15158,20.0,2009,0.019
PHL2PWRWND001,PHL,PWRWND001,2,Capacity Scaler,20.0,2009,0.1681
