,commodity,region,technology,year,supply
0,electricity,Kenya,Biomass Power Plant,2045,1.90810000000
1,electricity,Kenya,Biomass Power Plant,2050,1.33570000000
2,electricity,Kenya,Biomass Power Plant,2045,111.01910000000
3,electricity,Kenya,Biomass Power Plant,2050,111.01910000000
4,electricity,Kenya,Biomass Power Plant,2045,62.52040000000
5,electricity,Kenya,Biomass Power Plant,2050,62.52040000000
6,electricity,Kenya,Biomass Power Plant,2045,48.66520000000
7,electricity,Kenya,Biomass Power Plant,2050,48.66520000000
8,electricity,Kenya,Biomass Power Plant,2050,162.87120000000
9,electricity,Kenya,Coal Power Plant,2045,9.96010000000
10,electricity,Kenya,Coal Power Plant,2050,9.96010000000
11,electricity,Kenya,Coal Power Plant,2045,289.16080000000
12,electricity,Kenya,Coal Power Plant,2050,289.16080000000
13,electricity,Kenya,Coal Power Plant,2050,235.57440000000
14,electricity,Kenya,Gas Power Plant (CCGT),2045,13.71490000000
15,electricity,Kenya,Gas Power Plant (CCGT),2050,13.71490000000
16,electricity,Kenya,Geothermal Power Plant,2045,422.66600000000
17,electricity,Kenya,Geothermal Power Plant,2050,9.82490000000
18,electricity,Kenya,Geothermal Power Plant,2045,252.32590000000
19,electricity,Kenya,Geothermal Power Plant,2050,252.32590000000
20,electricity,Kenya,Geothermal Power Plant,2045,345.12250000000
21,electricity,Kenya,Geothermal Power Plant,2050,345.12250000000
22,electricity,Kenya,Geothermal Power Plant,2045,326.94270000000
23,electricity,Kenya,Geothermal Power Plant,2050,326.94270000000
24,electricity,Kenya,Geothermal Power Plant,2045,331.71760000000
25,electricity,Kenya,Geothermal Power Plant,2050,331.71760000000
26,electricity,Kenya,Geothermal Power Plant,2050,514.98810000000
27,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,10.14180000000
28,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,7.09930000000
29,electricity,Kenya,Light Fuel Oil Power Plant,2045,9.75250000000
30,electricity,Kenya,Light Fuel Oil Power Plant,2050,6.82670000000
31,electricity,Kenya,Medium Hydropower Plant (10-100MW),2045,5.05670000000
32,electricity,Kenya,Medium Hydropower Plant (10-100MW),2050,3.53970000000
33,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2045,15.16300000000
34,electricity,Kenya,Oil Fired Gas Turbine (SCGT),2050,10.61410000000
35,electricity,Kenya,Onshore Wind,2045,2.59170000000
36,electricity,Kenya,Onshore Wind,2050,1.81420000000
37,electricity,Kenya,Solar PV (Distributed with Storage),2045,0.29600000000
38,electricity,Kenya,Solar PV (Distributed with Storage),2050,0.20720000000
39,electricity,Kenya,Solar PV (Utility),2045,0.16090000000
40,electricity,Kenya,Solar PV (Utility),2050,0.11260000000
