,RegionName,ProcessName,Timeslice,electricity,gas,heat,CO2f,wind
0,Kenya-edited,electricity_demand,1,21.3255,0,0,0,0
1,Kenya-edited,electricity_demand,2,21.3255,0,0,0,0
2,Kenya-edited,electricity_demand,3,21.3255,0,0,0,0
3,Kenya-edited,electricity_demand,4,21.3255,0,0,0,0
4,Kenya-edited,electricity_demand,5,21.3255,0,0,0,0
5,Kenya-edited,electricity_demand,6,21.3255,0,0,0,0
6,Kenya-edited,electricity_demand,7,21.3255,0,0,0,0
7,Kenya-edited,electricity_demand,8,21.3255,0,0,0,0
