lookup,country_code,group,id,powerplant,pp_life_time,year_built,capacity
MWI0PWRBIO001,MWI,PWRBIO001,0,NchaloMill14095,30.0,2001,0.01
MWI0PWRNGS002,MWI,PWRNGS002,0,ChichiriBlant14093,30.0,1994,0.016
MWI0PWRHYD001,MWI,PWRHYD001,0,Kapichira14094,80.0,1974,0.128
MWI1PWRHYD001,MWI,PWRHYD001,1,Nkula14096,80.0,1974,0.124
MWI0PWRHYD002,MWI,PWRHYD002,0,TedzaniFalls14097,80.0,1974,0.092
