,commodity,region,technology,year,supply
0,electricity,Kenya,Biomass Power Plant,2045,0.23850000000
1,electricity,Kenya,Biomass Power Plant,2045,0.23850000000
2,electricity,Kenya,Biomass Power Plant,2045,0.23850000000
3,electricity,Kenya,Biomass Power Plant,2045,0.23850000000
4,electricity,Kenya,Biomass Power Plant,2045,0.23850000000
5,electricity,Kenya,Biomass Power Plant,2045,0.23850000000
6,electricity,Kenya,Biomass Power Plant,2045,0.23850000000
7,electricity,Kenya,Biomass Power Plant,2045,0.23850000000
8,electricity,Kenya,Biomass Power Plant,2050,0.16700000000
9,electricity,Kenya,Biomass Power Plant,2050,0.16700000000
10,electricity,Kenya,Biomass Power Plant,2050,0.16700000000
11,electricity,Kenya,Biomass Power Plant,2050,0.16700000000
12,electricity,Kenya,Biomass Power Plant,2050,0.16700000000
13,electricity,Kenya,Biomass Power Plant,2050,0.16700000000
14,electricity,Kenya,Biomass Power Plant,2050,0.16700000000
15,electricity,Kenya,Biomass Power Plant,2050,0.16700000000
16,electricity,Kenya,Biomass Power Plant,2045,105.33610000000
17,electricity,Kenya,Biomass Power Plant,2045,105.33610000000
18,electricity,Kenya,Biomass Power Plant,2045,105.33610000000
19,electricity,Kenya,Biomass Power Plant,2045,105.33610000000
20,electricity,Kenya,Biomass Power Plant,2045,105.33610000000
21,electricity,Kenya,Biomass Power Plant,2045,105.33610000000
22,electricity,Kenya,Biomass Power Plant,2045,105.33610000000
23,electricity,Kenya,Biomass Power Plant,2045,105.33610000000
24,electricity,Kenya,Biomass Power Plant,2050,105.33610000000
25,electricity,Kenya,Biomass Power Plant,2050,105.33610000000
26,electricity,Kenya,Biomass Power Plant,2050,105.33610000000
27,electricity,Kenya,Biomass Power Plant,2050,105.33610000000
28,electricity,Kenya,Biomass Power Plant,2050,105.33610000000
29,electricity,Kenya,Biomass Power Plant,2050,105.33610000000
30,electricity,Kenya,Biomass Power Plant,2050,105.33610000000
31,electricity,Kenya,Biomass Power Plant,2050,105.33610000000
32,electricity,Kenya,CSP with Storage,2045,221.58320000000
33,electricity,Kenya,CSP with Storage,2045,36.76710000000
34,electricity,Kenya,CSP with Storage,2045,221.58320000000
35,electricity,Kenya,CSP with Storage,2045,36.76710000000
36,electricity,Kenya,CSP with Storage,2045,221.58320000000
37,electricity,Kenya,CSP with Storage,2045,36.76710000000
38,electricity,Kenya,CSP with Storage,2045,221.58320000000
39,electricity,Kenya,CSP with Storage,2045,36.76710000000
40,electricity,Kenya,CSP with Storage,2050,221.58320000000
41,electricity,Kenya,CSP with Storage,2050,36.76710000000
42,electricity,Kenya,CSP with Storage,2050,221.58320000000
43,electricity,Kenya,CSP with Storage,2050,36.76710000000
44,electricity,Kenya,CSP with Storage,2050,221.58320000000
45,electricity,Kenya,CSP with Storage,2050,36.76710000000
46,electricity,Kenya,CSP with Storage,2050,221.58320000000
47,electricity,Kenya,CSP with Storage,2050,36.76710000000
48,electricity,Kenya,CSP with Storage,2045,263.07840000000
49,electricity,Kenya,CSP with Storage,2045,43.65240000000
50,electricity,Kenya,CSP with Storage,2045,263.07840000000
51,electricity,Kenya,CSP with Storage,2045,43.65240000000
52,electricity,Kenya,CSP with Storage,2045,263.07840000000
53,electricity,Kenya,CSP with Storage,2045,43.65240000000
54,electricity,Kenya,CSP with Storage,2045,263.07840000000
55,electricity,Kenya,CSP with Storage,2045,43.65240000000
56,electricity,Kenya,CSP with Storage,2050,263.07840000000
57,electricity,Kenya,CSP with Storage,2050,43.65240000000
58,electricity,Kenya,CSP with Storage,2050,263.07840000000
59,electricity,Kenya,CSP with Storage,2050,43.65240000000
60,electricity,Kenya,CSP with Storage,2050,263.07840000000
61,electricity,Kenya,CSP with Storage,2050,43.65240000000
62,electricity,Kenya,CSP with Storage,2050,263.07840000000
63,electricity,Kenya,CSP with Storage,2050,43.65240000000
64,electricity,Kenya,Geothermal Power Plant,2045,163.96920000000
65,electricity,Kenya,Geothermal Power Plant,2045,163.96920000000
66,electricity,Kenya,Geothermal Power Plant,2045,163.96920000000
67,electricity,Kenya,Geothermal Power Plant,2045,163.96920000000
68,electricity,Kenya,Geothermal Power Plant,2045,163.96920000000
69,electricity,Kenya,Geothermal Power Plant,2045,163.96920000000
70,electricity,Kenya,Geothermal Power Plant,2045,163.96920000000
71,electricity,Kenya,Geothermal Power Plant,2045,163.96920000000
72,electricity,Kenya,Geothermal Power Plant,2050,1.22810000000
73,electricity,Kenya,Geothermal Power Plant,2050,1.22810000000
74,electricity,Kenya,Geothermal Power Plant,2050,1.22810000000
75,electricity,Kenya,Geothermal Power Plant,2050,1.22810000000
76,electricity,Kenya,Geothermal Power Plant,2050,1.22810000000
77,electricity,Kenya,Geothermal Power Plant,2050,1.22810000000
78,electricity,Kenya,Geothermal Power Plant,2050,1.22810000000
79,electricity,Kenya,Geothermal Power Plant,2050,1.22810000000
80,electricity,Kenya,Geothermal Power Plant,2045,137.06850000000
81,electricity,Kenya,Geothermal Power Plant,2045,137.06850000000
82,electricity,Kenya,Geothermal Power Plant,2045,137.06850000000
83,electricity,Kenya,Geothermal Power Plant,2045,137.06850000000
84,electricity,Kenya,Geothermal Power Plant,2045,137.06850000000
85,electricity,Kenya,Geothermal Power Plant,2045,137.06850000000
86,electricity,Kenya,Geothermal Power Plant,2045,137.06850000000
87,electricity,Kenya,Geothermal Power Plant,2045,137.06850000000
88,electricity,Kenya,Geothermal Power Plant,2050,137.06850000000
89,electricity,Kenya,Geothermal Power Plant,2050,137.06850000000
90,electricity,Kenya,Geothermal Power Plant,2050,137.06850000000
91,electricity,Kenya,Geothermal Power Plant,2050,137.06850000000
92,electricity,Kenya,Geothermal Power Plant,2050,137.06850000000
93,electricity,Kenya,Geothermal Power Plant,2050,137.06850000000
94,electricity,Kenya,Geothermal Power Plant,2050,137.06850000000
95,electricity,Kenya,Geothermal Power Plant,2050,137.06850000000
96,electricity,Kenya,Geothermal Power Plant,2050,520.66240000000
97,electricity,Kenya,Geothermal Power Plant,2050,520.66240000000
98,electricity,Kenya,Geothermal Power Plant,2050,520.66240000000
99,electricity,Kenya,Geothermal Power Plant,2050,520.66240000000
100,electricity,Kenya,Geothermal Power Plant,2050,520.66240000000
101,electricity,Kenya,Geothermal Power Plant,2050,520.66240000000
102,electricity,Kenya,Geothermal Power Plant,2050,520.66240000000
103,electricity,Kenya,Geothermal Power Plant,2050,520.66240000000
104,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,1.47700000000
105,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,1.47700000000
106,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,1.77750000000
107,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,1.77750000000
108,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,0.76840000000
109,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,0.76840000000
110,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,1.04800000000
111,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,1.04800000000
112,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,1.03390000000
113,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,1.03390000000
114,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,1.24430000000
115,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,1.24430000000
116,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,0.53790000000
117,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,0.53790000000
118,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,0.73360000000
119,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,0.73360000000
120,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,80.74080000000
121,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,80.74080000000
122,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,97.16780000000
123,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,97.16780000000
124,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,42.00650000000
125,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,42.00650000000
126,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,57.28840000000
127,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,57.28840000000
128,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,80.74080000000
129,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,80.74080000000
130,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,97.16780000000
131,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,97.16780000000
132,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,42.00650000000
133,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,42.00650000000
134,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,57.28840000000
135,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2050,57.28840000000
136,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,230.66140000000
137,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,230.66140000000
138,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,277.59040000000
139,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,277.59040000000
140,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,120.00470000000
141,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,120.00470000000
142,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,163.66230000000
143,electricity,Kenya,Large Hydropower Plant (Dam) (>100MW),2045,163.66230000000
