lookup,country_code,group,id,powerplant,pp_life_time,year_built,capacity
SWZ0PWRBIO001,SWZ,PWRBIO001,0,Capacity Scaler,30.0,2001,0.076
SWZ1PWRBIO001,SWZ,PWRBIO001,1,MhlumeMill17521,30.0,2001,0.014
SWZ2PWRBIO001,SWZ,PWRBIO001,2,SimunyeMill17522,30.0,2001,0.017
SWZ3PWRBIO001,SWZ,PWRBIO001,3,UbomboMill17523,30.0,2001,0.013
SWZ0PWRHYD002,SWZ,PWRHYD002,0,Edwaleni17518,80.0,1974,0.015
SWZ1PWRHYD002,SWZ,PWRHYD002,1,Lupohlo17519,80.0,1974,0.021
SWZ2PWRHYD002,SWZ,PWRHYD002,2,MagugaDam17520,80.0,1974,0.015
