ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
Biomass Power Plant,Kenya-edited,PJ/y,2.83824,1.9867679999999999,1.3907375999999998,0.9735163199999998,0.6814614239999998,0.4770229967999998,0.33391609775999986
Geothermal Power Plant,Kenya-edited,PJ/y,13.213583999999999,9.2495088,6.474656159999999,4.532259311999999,3.172581518399999,2.220807062879999,1.5545649440159994
Large Hydropower Plant (Dam) (>100MW),Kenya-edited,PJ/y,15.736464,11.0155248,7.710867359999999,5.397607151999999,3.778325006399999,2.644827504479999,1.8513792531359992
Light Fuel Oil Power Plant,Kenya-edited,PJ/y,9.0666,6.346619999999999,4.442633999999999,3.1098437999999993,2.1768906599999993,1.5238234619999995,1.0666764233999997
Medium Hydropower Plant (10-100MW),Kenya-edited,PJ/y,7.846156800000001,5.49230976,3.844616832,2.6912317823999996,1.8838622476799995,1.3187035733759995,0.9230925013631996
Oil Fired Gas Turbine (SCGT),Kenya-edited,PJ/y,14.096592,9.867614399999999,6.907330079999999,4.835131055999999,3.384591739199999,2.3692142174399993,1.6584499522079994
Onshore Wind,Kenya-edited,PJ/y,9.776159999999999,6.843311999999999,4.790318399999999,3.3532228799999992,2.3472560159999993,1.6430792111999994,1.1501554478399996
Solar PV (Distributed with Storage),Kenya-edited,PJ/y,1.19332224,0.835325568,0.5847278976,0.40930952831999995,0.2865166698239999,0.20056166887679994,0.14039316821375994
Solar PV (Utility),Kenya-edited,PJ/y,0.756864,0.5298048,0.37086336,0.259604352,0.18172304639999998,0.12720613247999998,0.08904429273599998
